Italy_Roma
 41,88         12,5          1             1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 251	1016	8.5	61	283	59	0	2.2	77
 252	1016	10.5	54	357	56	0	0.9	86
 253	1016	11.9	50	352	66	0	1.4	98
 254	1016	12.7	47	317	63	0	0.2	78
 255	1016	12.8	47	219	67	0	4.0	137
 256	1016	12.0	51	72	90	5	4.4	92
 257	1016	10.4	54	0	19	4	4.0	63
 258	1016	9.5	55	0	0	4	7.1	54
 259	1016	8.5	57	0	0	4	4.0	43
 260	1016	7.6	58	0	0	4	2.2	72
 261	1016	6.7	63	0	0	3	1.6	55
 262	1016	5.8	66	0	0	3	1.8	87
 263	1016	4.8	69	0	0	3	1.6	100
 264	1016	3.9	72	0	0	3	2.6	68
 265	1016	2.9	77	0	0	2	3.3	87
 266	1016	1.7	84	0	0	2	2.0	48
 267	1016	0.6	89	0	0	2	1.1	40
 268	1016	0.0	93	0	0	2	0.5	64
 269	1016	-0.7	92	0	0	1	0.2	84
 270	1016	-1.1	97	0	0	1	0.2	132
 271	1016	-1.6	100	0	0	1	0.6	116
 272	1016	-1.7	100	0	1	1	0.1	81
 273	1016	-0.3	93	60	37	0	0.1	107
 274	1016	1.6	85	193	46	0	0.3	127
 275	1016	3.5	75	306	49	0	0.5	100
 276	1016	5.0	61	367	67	0	0.3	150
 277	1016	6.0	54	383	54	0	1.8	200
 278	1016	6.5	53	344	53	0	2.6	100
 279	1016	6.5	53	257	54	0	2.6	131
 280	1016	5.7	54	79	94	5	1.8	85
 281	1016	4.2	65	0	18	5	3.1	137
 282	1016	3.5	72	0	0	5	4.8	138
 283	1016	2.7	71	0	0	5	5.6	162
 284	1016	1.9	72	0	0	5	0.8	96
 285	1016	1.2	77	0	0	5	0.8	136
 286	1016	0.4	78	0	0	5	0.2	124
 287	1016	-0.3	81	0	0	5	0.1	173
 288	1016	-1.1	86	0	0	5	0.0	242
 289	1016	-1.3	90	0	0	5	0.2	274
 290	1016	-1.6	92	0	0	5	0.5	265
 291	1016	-1.8	92	0	0	5	1.2	239
 292	1015	-1.9	93	0	0	5	4.0	108
 293	1015	-2.0	95	0	0	5	2.2	161
 294	1015	-2.1	97	0	0	5	3.1	149
 295	1015	-2.1	97	0	0	5	4.0	161
 296	1015	-2.1	100	0	1	5	2.4	73
 297	1015	-0.3	92	31	53	5	1.6	94
 298	1015	1.6	84	74	101	5	1.8	150
 299	1015	3.9	77	169	128	4	2.0	128
 300	1015	6.1	68	298	98	0	0.8	108
 301	1015	7.6	64	303	98	0	0.8	144
 302	1015	8.6	61	319	67	0	0.8	128
