Garmisch-Partenkirchen DWD normal
 47,483        11,067        719           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 3239	938	2.3	90	0	0	6	0.8	230
 3240	937	1.3	91	0	0	6	0.0	230
 3241	937	0.7	92	0	0	6	1.0	200
 3242	936	0.3	92	0	0	5	0.0	230
 3243	936	-0.3	92	0	0	5	0.0	250
 3244	936	-0.7	93	0	0	5	0.0	0
 3245	935	-0.8	93	1	1	5	0.0	99
 3246	935	0.0	94	44	80	4	0.0	99
 3247	935	4.3	86	145	153	4	0.0	0
 3248	934	9.6	61	273	199	3	0.0	110
 3249	934	11.5	46	400	227	3	0.0	70
 3250	933	12.8	46	507	243	2	2.0	50
 3251	933	14.0	46	580	251	2	3.0	50
 3252	932	15.2	43	436	403	5	3.0	50
 3253	932	16.4	44	342	443	6	4.0	40
 3254	931	17.0	39	155	408	7	4.0	40
 3255	931	16.4	40	128	359	7	3.0	40
 3256	931	16.7	39	140	313	7	3.0	50
 3257	931	17.1	38	140	220	6	2.0	50
 3258	931	16.7	38	57	131	6	2.0	40
 3259	931	14.7	49	6	27	7	1.0	70
 3260	931	11.6	63	0	0	7	0.0	99
 3261	932	8.6	77	0	0	7	0.0	250
 3262	932	6.7	84	0	0	7	1.0	220
 3263	932	6.0	88	0	0	7	1.0	190
 3264	932	4.8	89	0	0	7	0.0	0
 3265	932	4.6	90	0	0	7	1.0	220
 3266	932	3.8	90	0	0	7	0.0	230
 3267	932	4.0	92	0	0	7	0.0	200
 3268	932	4.4	91	0	0	7	0.0	250
 3269	932	5.3	90	1	2	7	0.0	250
 3270	932	5.9	90	19	87	7	0.0	230
 3271	932	8.9	85	42	173	7	0.0	0
 3272	932	14.8	57	39	213	8	0.0	99
 3273	932	16.9	45	57	276	8	1.0	170
 3274	931	18.2	33	72	326	8	0.0	190
 3275	931	18.9	33	83	359	8	3.0	50
 3276	931	18.8	42	87	373	8	4.0	50
 3277	931	19.1	45	85	367	8	3.0	50
 3278	931	18.1	47	77	342	8	4.0	50
 3279	931	16.9	52	0	191	8	3.0	40
 3280	932	14.6	66	0	151	8	3.0	50
 3281	932	13.7	73	0	105	8	2.0	40
 3282	933	12.2	78	0	55	8	1.0	280
 3283	934	11.0	87	0	11	8	0.0	0
 3284	934	10.8	90	0	0	8	0.0	0
 3285	934	10.7	90	0	0	8	0.0	30
