Germany_Potsdam_2009_DWD
 52,47         13,4          50            1

 hy	p	Ta	RH	G_Bh	G_Dh	N	FF	DD
 128	1015.2	-13.2	86.0	0.0	0.0	0.0	2.4	100.0
 129	1015.3	-14.0	86.0	13.9	16.7	1.0	2.3	110.0
 130	1015.3	-13.7	85.0	83.3	38.9	1.0	1.4	140.0
 131	1015.1	-12.5	85.0	152.8	55.6	2.0	0.2	150.0
 132	1014.5	-9.3	85.0	191.7	63.9	2.0	0.3	0.0
 133	1013.8	-7.0	71.0	188.9	75.0	4.0	0.3	340.0
 134	1013.1	-7.1	72.0	136.1	63.9	3.0	0.3	360.0
 135	1012.7	-8.9	83.0	61.1	55.6	4.0	0.0	0.0
 136	1012.4	-10.0	89.0	11.1	22.2	2.0	0.3	210.0
 137	1012.1	-11.5	86.0	0.0	0.0	1.0	2.3	190.0
 138	1011.7	-12.4	89.0	0.0	0.0	1.0	3.2	210.0
 139	1011.6	-13.7	85.0	0.0	0.0	1.0	3.0	210.0
 140	1011.3	-14.8	88.0	0.0	0.0	1.0	4.2	200.0
 141	1010.6	-15.7	84.0	0.0	0.0	0.0	4.4	200.0
 142	1010.0	-16.2	82.0	0.0	0.0	0.0	5.1	210.0
 143	1009.5	-17.4	84.0	0.0	0.0	0.0	4.2	210.0
 144	1008.8	-18.0	82.0	0.0	0.0	0.0	4.4	210.0
 145	1008.4	-18.6	81.0	0.0	0.0	0.0	3.2	210.0
 146	1007.7	-18.9	82.0	0.0	0.0	0.0	4.1	210.0
 147	1007.3	-18.5	79.0	0.0	0.0	1.0	5.0	210.0
 148	1006.5	-18.6	80.0	0.0	0.0	1.0	5.2	200.0
 149	1005.5	-18.3	83.0	0.0	0.0	1.0	5.8	200.0
 150	1004.8	-18.3	83.0	0.0	0.0	3.0	5.5	210.0
 151	1004.2	-15.9	83.0	0.0	0.0	8.0	5.1	210.0
 152	1003.8	-13.6	86.0	0.0	0.0	8.0	6.2	220.0
 153	1003.6	-12.4	89.0	2.8	0.0	8.0	5.5	230.0
 154	1003.3	-10.0	92.0	2.8	19.4	8.0	5.4	230.0
 155	1003.4	-8.7	90.0	0.0	47.2	8.0	5.2	240.0
 156	1003.0	-6.8	92.0	0.0	61.1	8.0	5.0	250.0
 157	1003.0	-5.7	91.0	0.0	77.8	8.0	6.0	260.0
 158	1003.2	-5.0	93.0	0.0	66.7	8.0	5.3	270.0
 159	1003.7	-5.1	93.0	0.0	61.1	6.0	5.1	270.0
 160	1004.5	-5.8	95.0	2.8	19.4	4.0	5.1	270.0
 161	1005.5	-4.2	100.0	0.0	0.0	8.0	5.3	280.0
