Chile_Santiago
-33,383       -70,783        474          -4 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 2742	957	7.9	98	0	0	7	0.4	164
 2743	957	7.7	98	0	0	7	1.4	201
 2744	958	8.1	98	0	8	7	1.8	236
 2745	958	10.6	94	39	94	6	1.6	183
 2746	958	14.1	71	179	147	4	1.4	156
 2747	959	16.2	60	94	263	7	2.6	22
 2748	959	19.1	47	312	243	4	2.6	205
 2749	960	20.2	43	118	318	7	2.1	196
 2750	960	21.8	36	318	256	4	2.6	225
 2751	959	21.9	35	107	272	7	0.9	220
 2752	959	21.7	34	95	216	7	0.6	219
 2753	959	20.2	47	11	126	8	0.7	247
 2754	959	18.6	40	9	44	8	1.1	231
 2755	959	16.8	43	0	0	8	2.8	190
 2756	959	16.0	52	0	0	8	1.4	158
 2757	959	15.1	54	0	0	8	0.7	158
 2758	959	14.3	56	0	0	8	0.9	24
 2759	959	13.4	58	0	0	8	0.2	352
 2760	959	12.5	62	0	0	8	0.9	346
 2761	959	11.6	81	0	0	8	5.3	80
 2762	959	10.7	85	0	0	8	4.3	181
 2763	959	9.8	85	0	0	8	3.3	7
 2764	959	9.4	87	0	0	8	3.9	76
 2765	959	8.9	87	0	0	8	3.5	12
 2766	958	8.6	85	0	0	8	2.4	97
 2767	958	8.3	87	0	0	8	3.0	137
 2768	958	8.4	89	0	3	8	4.3	154
 2769	958	9.7	81	0	74	8	3.9	232
 2770	958	11.1	67	4	149	8	3.9	136
 2771	958	13.4	57	60	257	8	4.6	18
 2772	958	15.5	51	94	307	7	3.3	347
 2773	958	16.7	49	70	321	8	3.0	4
 2774	958	17.6	48	79	309	7	2.1	355
 2775	958	18.9	43	319	190	3	2.0	352
 2776	958	19.2	43	183	180	4	3.0	359
 2777	959	18.3	45	30	128	7	4.3	340
 2778	959	16.9	50	3	42	7	3.9	331
 2779	959	15.5	59	0	0	7	3.0	3
 2780	959	14.5	66	0	0	7	3.3	333
 2781	959	13.5	67	0	0	7	4.3	149
 2782	959	12.6	73	0	0	7	3.9	185
 2783	960	11.6	78	0	0	7	4.3	151
 2784	960	10.6	78	0	0	6	2.8	8
 2785	960	9.7	79	0	0	6	3.0	180
 2786	960	8.8	82	0	0	6	2.0	211
 2787	960	7.9	84	0	0	6	1.0	188
 2788	960	7.5	84	0	0	6	1.6	195
 2789	960	7.0	91	0	0	6	0.6	178
 2790	961	6.7	93	0	0	6	0.4	200
 2791	961	6.4	98	0	0	6	2.0	186
 2792	961	6.8	97	0	11	5	1.3	238
 2793	961	9.8	82	57	102	5	2.1	216
 2794	961	13.2	60	239	104	0	3.9	193
 2795	961	16.2	53	306	162	2	3.0	247
 2796	962	18.8	45	391	176	1	2.4	250
 2797	962	20.9	38	430	186	1	1.8	266
 2798	962	22.0	31	377	194	2	1.6	216
 2799	962	22.5	32	283	199	3	2.4	225
 2800	962	22.3	31	250	132	1	3.9	177
 2801	962	21.1	32	125	100	2	4.6	193
 2802	962	19.0	37	25	41	2	4.3	209
 2803	962	17.0	43	0	0	3	5.3	230
 2804	962	15.7	56	0	0	3	2.8	222
 2805	962	14.3	58	0	0	3	2.0	217
 2806	962	13.0	64	0	0	3	1.6	246
 2807	962	11.7	69	0	0	3	2.4	247
 2808	962	10.3	72	0	0	3	1.6	34
 2809	962	9.1	79	0	0	3	0.9	195
 2810	962	7.8	86	0	0	3	0.7	180
 2811	962	6.5	90	0	0	3	1.3	212
 2812	962	5.8	96	0	0	3	1.4	220
 2813	962	5.2	95	0	0	4	0.7	187
 2814	962	4.7	100	0	0	4	0.0	76
 2815	962	4.2	100	0	0	4	0.1	151
 2816	962	4.5	100	0	10	4	0.2	213
 2817	962	7.5	84	73	99	4	1.8	202
 2818	962	10.6	68	250	91	0	2.4	260
 2819	962	13.7	53	396	105	0	1.6	204
 2820	962	16.2	42	467	128	0	2.1	165
 2821	962	18.2	36	525	128	0	4.6	336
 2822	962	19.5	31	492	129	0	5.0	21
