Germany_Potsdam_2011_DWD
 52,47         13,4          50            1

 hy	p	Ta	RH	G_Bh	G_Dh	N	FF	DD
 1	1004.4	0.8	94.0	0.0	0.0	8.0	6.6	250.0
 2	1003.5	0.9	92.0	0.0	0.0	8.0	8.1	260.0
 3	1002.7	1.1	90.0	0.0	0.0	8.0	7.8	260.0
 4	1002.4	1.2	90.0	0.0	0.0	8.0	8.1	260.0
 5	1000.8	1.5	88.0	0.0	0.0	8.0	8.9	250.0
 6	999.9	1.7	88.0	0.0	0.0	8.0	8.3	250.0
 7	998.8	1.9	89.0	0.0	0.0	8.0	8.6	250.0
 8	998.4	1.9	92.0	0.0	0.0	8.0	8.7	250.0
 9	998.5	2.0	92.0	0.0	2.8	8.0	8.7	260.0
 10	998.1	2.7	92.0	0.0	22.2	7.0	9.4	260.0
 11	998.6	2.7	89.0	0.0	44.4	7.0	8.6	270.0
 12	998.2	3.1	82.0	11.1	102.8	6.0	9.5	270.0
 13	998.2	3.0	81.0	2.8	86.1	7.0	9.4	270.0
 14	998.5	3.1	78.0	0.0	55.6	7.0	8.9	280.0
 15	998.7	2.8	78.0	0.0	38.9	7.0	7.7	280.0
 16	999.4	2.5	78.0	0.0	8.3	7.0	7.7	280.0
 17	999.7	2.4	79.0	0.0	0.0	7.0	6.8	280.0
 18	1000.0	2.2	80.0	0.0	0.0	7.0	6.4	270.0
 19	1000.2	2.2	80.0	0.0	0.0	7.0	6.7	260.0
 20	1000.6	2.0	79.0	0.0	0.0	7.0	6.3	260.0
 21	1001.0	1.8	80.0	0.0	0.0	7.0	5.7	270.0
 22	1001.1	1.8	79.0	0.0	0.0	7.0	6.8	270.0
 23	1001.4	1.5	81.0	0.0	0.0	7.0	6.1	280.0
 24	1001.2	1.3	79.0	0.0	0.0	7.0	6.3	280.0
 25	1001.3	1.1	80.0	0.0	0.0	8.0	6.7	290.0
 26	1001.4	1.1	81.0	0.0	0.0	8.0	6.2	290.0
 27	1001.6	0.8	85.0	0.0	0.0	8.0	5.9	280.0
 28	1001.5	0.5	87.0	0.0	0.0	7.0	5.9	280.0
 29	1001.8	0.5	89.0	0.0	0.0	7.0	5.2	270.0
 30	1002.2	0.5	88.0	0.0	0.0	7.0	4.8	280.0
 31	1002.2	0.4	88.0	0.0	0.0	7.0	4.4	270.0
 32	1002.5	0.6	85.0	0.0	0.0	7.0	5.1	280.0
 33	1003.0	0.5	88.0	0.0	8.3	7.0	4.4	280.0
 34	1003.5	0.7	86.0	0.0	27.8	7.0	4.9	280.0
 35	1003.8	0.9	86.0	0.0	55.6	7.0	5.0	280.0
 36	1004.0	0.9	84.0	0.0	61.1	7.0	4.8	280.0
 37	1004.1	1.1	80.0	0.0	88.9	7.0	5.0	280.0
 38	1004.2	0.9	80.0	0.0	86.1	6.0	4.6	290.0
 39	1004.4	0.5	80.0	5.6	58.3	5.0	5.0	290.0
 40	1004.6	-0.6	84.0	0.0	16.7	2.0	5.6	270.0
 41	1004.9	-1.7	90.0	0.0	0.0	2.0	4.7	270.0
 42	1005.1	-2.4	93.0	0.0	0.0	6.0	4.5	260.0
 43	1005.3	-1.4	92.0	0.0	0.0	6.0	4.5	250.0
 44	1005.4	-2.1	92.0	0.0	0.0	3.0	4.8	250.0
 45	1005.7	-2.5	94.0	0.0	0.0	1.0	5.0	250.0
 46	1005.9	-2.4	95.0	0.0	0.0	2.0	4.9	260.0
 47	1006.0	-2.7	96.0	0.0	0.0	5.0	4.6	270.0
 48	1006.4	-2.4	96.0	0.0	0.0	7.0	4.0	270.0
 49	1006.3	-2.2	96.0	0.0	0.0	3.0	3.4	280.0
 50	1006.3	-2.8	97.0	0.0	0.0	6.0	3.5	270.0
 51	1006.6	-2.5	97.0	0.0	0.0	7.0	3.7	280.0
 52	1006.7	-2.3	100.0	0.0	0.0	6.0	3.8	270.0
 53	1006.8	-1.9	97.0	0.0	0.0	8.0	3.3	290.0
 54	1006.9	-2.6	96.0	0.0	0.0	7.0	3.1	280.0
 55	1006.7	-2.3	97.0	0.0	0.0	7.0	3.1	270.0
 56	1006.8	-2.9	97.0	0.0	0.0	6.0	3.1	270.0
 57	1007.3	-3.3	100.0	2.8	19.4	5.0	3.7	250.0
 58	1007.9	-1.8	97.0	0.0	38.9	7.0	3.3	280.0
 59	1008.1	-1.4	92.0	2.8	83.3	7.0	4.0	300.0
 60	1008.3	-1.1	89.0	0.0	61.1	7.0	3.6	290.0
 61	1008.2	-0.7	83.0	0.0	88.9	7.0	4.3	290.0
 62	1008.2	-0.5	82.0	0.0	86.1	7.0	3.9	290.0
 63	1008.2	-0.7	79.0	2.8	55.6	6.0	3.7	280.0
 64	1008.4	-2.1	86.0	2.8	19.4	4.0	3.0	290.0
 65	1008.4	-3.3	92.0	0.0	0.0	3.0	2.5	290.0
 66	1008.3	-3.6	95.0	0.0	0.0	3.0	2.6	270.0
 67	1008.3	-4.0	95.0	0.0	0.0	5.0	2.7	240.0
 68	1008.3	-4.3	95.0	0.0	0.0	6.0	4.0	230.0
 69	1008.1	-3.7	94.0	0.0	0.0	7.0	4.9	220.0
 70	1008.0	-3.8	93.0	0.0	0.0	6.0	4.5	230.0
 71	1007.9	-3.1	94.0	0.0	0.0	7.0	4.0	240.0
 72	1007.9	-2.9	93.0	0.0	0.0	7.0	3.2	250.0
 73	1007.7	-2.8	94.0	0.0	0.0	8.0	2.3	250.0
 74	1007.5	-2.5	94.0	0.0	0.0	8.0	1.6	230.0
 75	1007.2	-2.5	94.0	0.0	0.0	8.0	2.5	190.0
 76	1006.7	-2.3	95.0	0.0	0.0	8.0	3.2	200.0
 77	1006.5	-2.1	96.0	0.0	0.0	8.0	3.3	200.0
 78	1006.1	-1.8	96.0	0.0	0.0	8.0	3.4	210.0
 79	1006.0	-1.7	96.0	0.0	0.0	8.0	3.2	210.0
 80	1006.1	-1.5	96.0	0.0	0.0	8.0	3.3	210.0
 81	1006.2	-1.6	95.0	0.0	5.6	8.0	3.3	210.0
 82	1006.5	-1.6	94.0	0.0	19.4	8.0	3.2	210.0
 83	1006.5	-1.2	92.0	0.0	72.2	8.0	3.5	210.0
 84	1006.4	-0.8	90.0	0.0	102.8	8.0	2.7	200.0
 85	1005.8	-0.2	87.0	0.0	133.3	7.0	2.7	210.0
 86	1005.6	-0.4	87.0	0.0	97.2	7.0	2.6	190.0
 87	1005.6	-0.8	87.0	0.0	52.8	7.0	3.2	200.0
 88	1005.6	-1.4	88.0	2.8	16.7	6.0	3.3	180.0
 89	1005.6	-1.9	89.0	0.0	0.0	6.0	3.7	190.0
 90	1005.4	-2.8	90.0	0.0	0.0	3.0	4.0	190.0
 91	1005.5	-3.5	91.0	0.0	0.0	3.0	4.0	200.0
 92	1005.6	-4.1	92.0	0.0	0.0	1.0	4.0	190.0
 93	1005.5	-4.7	91.0	0.0	0.0	1.0	4.1	180.0
 94	1005.5	-5.5	91.0	0.0	0.0	2.0	4.5	190.0
 95	1005.4	-5.6	92.0	0.0	0.0	0.0	4.5	190.0
 96	1005.4	-5.8	91.0	0.0	0.0	3.0	4.5	180.0
 97	1005.3	-6.4	90.0	0.0	0.0	6.0	4.5	190.0
 98	1004.8	-6.8	90.0	0.0	0.0	2.0	5.2	170.0
 99	1004.5	-7.5	90.0	0.0	0.0	0.0	4.9	180.0
 100	1004.4	-8.1	90.0	0.0	0.0	0.0	4.1	170.0
 101	1004.1	-8.5	90.0	0.0	0.0	0.0	4.6	170.0
 102	1004.0	-8.5	90.0	0.0	0.0	0.0	4.4	170.0
 103	1004.0	-8.4	88.0	0.0	0.0	1.0	5.4	180.0
 104	1004.2	-8.8	88.0	0.0	0.0	5.0	5.5	180.0
 105	1004.3	-7.9	86.0	2.8	19.4	7.0	5.3	170.0
 106	1004.1	-7.3	85.0	61.1	47.2	1.0	5.4	170.0
 107	1003.8	-6.1	81.0	125.0	63.9	1.0	4.6	160.0
 108	1003.4	-4.7	76.0	158.3	72.2	3.0	4.2	170.0
 109	1002.7	-3.6	70.0	161.1	72.2	3.0	4.5	170.0
 110	1002.0	-3.4	69.0	108.3	75.0	6.0	4.2	170.0
 111	1001.5	-3.9	71.0	30.6	58.3	7.0	4.0	160.0
 112	1001.5	-4.4	74.0	2.8	19.4	7.0	4.0	170.0
 113	1001.1	-5.5	77.0	0.0	0.0	6.0	3.5	150.0
 114	1000.6	-5.9	76.0	0.0	0.0	2.0	4.8	150.0
 115	1000.0	-6.3	77.0	0.0	0.0	2.0	5.0	150.0
 116	999.4	-6.5	79.0	0.0	0.0	1.0	4.7	160.0
 117	998.8	-7.2	81.0	0.0	0.0	3.0	4.8	150.0
 118	998.0	-7.4	82.0	0.0	0.0	2.0	4.8	160.0
 119	997.1	-7.5	82.0	0.0	0.0	3.0	5.4	150.0
 120	996.1	-7.5	83.0	0.0	0.0	5.0	5.7	150.0
 121	995.3	-7.0	82.0	0.0	0.0	6.0	4.4	140.0
 122	994.4	-5.8	81.0	0.0	0.0	8.0	4.3	150.0
 123	993.4	-3.9	77.0	0.0	0.0	8.0	5.4	160.0
 124	992.5	-2.7	73.0	0.0	0.0	7.0	6.1	160.0
 125	991.3	-2.2	72.0	0.0	0.0	7.0	6.5	170.0
 126	990.1	-1.9	71.0	0.0	0.0	7.0	7.0	170.0
 127	989.5	-1.3	69.0	0.0	0.0	8.0	8.0	160.0
 128	989.3	-1.4	74.0	0.0	0.0	8.0	7.6	170.0
 129	989.1	-1.0	89.0	0.0	2.8	8.0	6.8	160.0
 130	988.6	-0.6	91.0	0.0	16.7	8.0	7.1	170.0
 131	988.8	-0.6	95.0	0.0	36.1	8.0	6.4	180.0
 132	988.8	0.1	95.0	0.0	61.1	8.0	5.5	180.0
 133	988.5	0.5	94.0	0.0	72.2	8.0	5.0	180.0
 134	988.6	1.0	94.0	0.0	55.6	8.0	5.0	190.0
 135	988.7	1.6	94.0	0.0	36.1	7.0	5.3	190.0
 136	988.9	1.7	94.0	0.0	11.1	7.0	5.8	190.0
 137	988.6	1.6	94.0	0.0	0.0	7.0	5.0	160.0
 138	987.9	1.5	94.0	0.0	0.0	8.0	4.2	150.0
 139	987.5	2.0	94.0	0.0	0.0	8.0	4.6	150.0
 140	987.3	2.6	96.0	0.0	0.0	8.0	6.1	170.0
 141	986.9	2.8	96.0	0.0	0.0	8.0	6.8	170.0
 142	986.6	2.9	96.0	0.0	0.0	8.0	7.3	180.0
 143	986.5	2.9	96.0	0.0	0.0	8.0	6.7	180.0
 144	986.6	3.0	96.0	0.0	0.0	8.0	7.0	190.0
