m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
6	29	180	4	12.6	0	10.5	87.0	0	2.0	70	334	0.0	0.0	1.0	0.58	3.19	0	0	0	0.6	0.0	0	0	363
6	29	180	5	13.4	42	10.2	81.0	31	3.0	80	312	0.0	42.2	1.0	4.26	3.19	148	49	27	98.1	35.0	18	0	381
6	29	180	6	13.8	181	10.6	81.0	89	2.0	90	315	0.0	47.4	1.0	12.34	3.19	430	162	53	282.2	116.5	76	0	391
6	29	180	7	15.8	320	11.0	73.0	114	3.0	80	327	0.0	51.6	1.0	21.10	3.19	572	314	76	475.3	226.3	135	0	409
6	29	180	8	17.8	481	10.3	61.0	125	3.0	100	341	0.0	56.9	0.0	30.20	3.19	708	476	93	664.2	343.3	203	0	428
6	29	180	9	19.5	600	9.5	52.0	186	2.0	60	354	0.0	56.3	2.0	39.27	3.19	654	629	104	836.0	453.4	255	0	448
6	29	180	10	19.2	339	9.5	53.0	314	2.0	30	375	0.0	8.8	8.0	47.84	3.19	34	758	110	978.9	546.2	155	0	430
6	29	180	11	20.9	597	9.6	48.0	311	2.0	60	371	0.0	33.6	5.0	55.12	3.19	349	853	112	1083.3	614.3	263	0	456
6	29	180	12	21.6	681	8.3	42.0	389	2.0	40	383	0.0	40.7	6.0	59.86	3.19	338	906	113	1142.0	652.7	298	0	465
6	29	180	13	22.5	616	9.1	42.0	369	3.0	40	389	0.0	31.2	6.0	60.65	3.19	283	914	113	1151.1	658.8	272	0	464
6	29	180	14	21.9	525	8.9	43.0	428	3.0	20	385	0.1	22.1	8.0	57.18	3.19	115	878	113	1109.9	632.3	234	0	455
6	29	180	15	22.3	597	9.3	43.0	428	3.0	10	388	0.0	38.9	7.0	50.65	3.19	219	798	111	1021.1	574.9	260	0	462
6	29	180	16	22.8	433	9.4	42.0	239	3.0	360	370	0.0	23.9	5.0	42.43	3.19	288	681	106	891.0	490.6	191	0	455
6	29	180	17	21.7	316	9.7	46.0	172	3.0	20	363	0.0	17.2	5.0	33.47	3.19	261	536	97	728.3	386.0	140	0	442
6	29	180	18	21.5	306	9.9	47.0	153	4.0	20	368	0.0	35.4	5.0	24.33	3.19	371	375	83	544.1	270.1	131	0	440
6	29	180	19	20.0	141	10.0	52.0	108	3.0	30	355	0.0	13.6	7.0	15.41	3.19	124	216	62	351.0	155.7	61	0	423
6	29	180	20	18.6	45	10.0	57.0	39	3.0	30	342	0.0	4.7	7.0	7.05	3.19	49	84	37	162.1	60.4	20	0	410
6	29	180	21	17.3	3	9.5	60.0	3	3.0	50	342	0.0	0.7	7.0	3.18	3.19	0	9	7	17.0	6.4	1	0	401
6	29	180	22	16.1	0	9.6	65.0	0	3.0	50	335	0.0	0.0	7.0	-6.63	3.19	0	0	0	0.0	0.0	0	0	387
6	29	180	23	15.4	0	9.1	66.0	0	3.0	60	325	0.0	0.0	7.0	-11.22	3.19	0	0	0	0.0	0.0	0	0	383
6	29	180	24	14.8	0	9.2	69.0	0	3.0	60	321	0.0	0.0	7.0	-13.83	3.19	0	0	0	0.0	0.0	0	0	380
6	30	181	1	14.0	0	9.3	73.0	0	3.0	60	318	0.0	0.0	7.0	-14.29	3.26	0	0	0	0.0	0.0	0	0	375
6	30	181	2	14.1	0	9.8	75.0	0	3.0	50	342	1.9	0.0	8.0	-12.46	3.26	0	0	0	0.0	0.0	0	0	376
6	30	181	3	13.7	0	10.2	79.0	0	3.0	60	354	1.1	0.0	8.0	-8.55	3.26	0	0	0	0.0	0.0	0	0	374
6	30	181	4	13.7	0	10.5	81.0	0	2.0	30	354	0.4	0.0	8.0	0.51	3.26	0	0	0	0.0	0.0	0	0	371
6	30	181	5	13.8	17	10.4	80.0	17	2.0	50	340	0.3	1.8	8.0	4.19	3.26	0	47	27	96.5	14.0	8	0	382
6	30	181	6	14.2	50	10.5	78.0	50	2.0	60	342	0.1	1.6	8.0	12.27	3.26	0	159	54	280.7	47.0	24	0	386
6	30	181	7	14.7	73	10.9	78.0	67	2.0	50	360	0.7	1.2	8.0	21.03	3.26	17	311	77	473.8	91.8	35	0	390
6	30	181	8	15.2	94	10.6	74.0	94	3.0	50	363	1.4	1.0	8.0	30.13	3.26	0	473	95	662.8	139.6	46	0	394
6	30	181	9	15.7	114	10.9	73.0	111	2.0	60	335	0.2	1.0	8.0	39.20	3.26	5	625	106	834.7	184.6	56	0	398
6	30	181	10	16.0	120	11.4	74.0	114	1.0	40	337	0.1	0.8	8.0	47.77	3.26	8	754	113	977.8	222.7	60	0	400
6	30	181	11	17.0	216	10.9	67.0	208	1.0	50	348	0.0	2.1	8.0	55.05	3.26	10	848	115	1082.4	250.5	104	0	412
6	30	181	12	17.5	230	11.6	68.0	222	1.0	20	351	0.0	2.1	8.0	59.80	3.26	9	902	116	1141.3	266.3	111	0	415
6	30	181	13	17.8	206	12.1	69.0	200	1.0	10	353	0.0	1.6	8.0	60.60	3.26	7	910	116	1150.5	268.9	100	0	415
6	30	181	14	19.0	408	11.2	60.0	358	2.0	50	361	0.1	10.5	8.0	57.15	3.26	60	874	116	1109.4	258.1	186	0	433
6	30	181	15	18.8	291	10.5	58.0	272	2.0	40	349	0.0	5.0	8.0	50.63	3.26	25	794	114	1020.8	234.6	135	0	425
6	30	181	16	19.1	275	10.5	57.0	253	1.0	20	352	0.0	6.3	8.0	42.42	3.26	33	678	109	890.7	200.2	126	0	427
6	30	181	17	19.6	253	10.1	54.0	228	1.0	30	355	0.1	8.9	8.0	33.46	3.26	45	533	100	728.1	157.4	114	0	429
6	30	181	18	18.7	114	11.6	63.0	111	1.0	350	349	0.9	2.3	8.0	24.32	3.26	7	372	85	543.9	110.0	53	0	415
6	30	181	19	17.9	56	11.8	67.0	56	0.0	350	343	0.3	1.3	8.0	15.40	3.26	0	214	64	350.7	63.3	27	0	407
6	30	181	20	16.9	19	12.1	73.0	19	1.0	310	344	0.6	0.8	8.0	7.04	3.26	0	83	38	161.8	24.5	9	0	399
6	30	181	21	15.8	0	12.2	79.0	0	1.0	350	337	0.2	0.1	8.0	3.16	3.26	0	9	7	16.7	2.6	0	0	379
6	30	181	22	15.1	0	12.4	84.0	0	1.0	340	333	2.8	0.0	8.0	-6.66	3.26	0	0	0	0.0	0.0	0	0	375
6	30	181	23	15.0	0	12.3	84.0	0	1.0	10	332	5.8	0.0	8.0	-11.26	3.26	0	0	0	0.0	0.0	0	0	375
6	30	181	24	14.8	0	12.5	86.0	0	1.0	10	326	0.5	0.0	8.0	-13.88	3.26	0	0	0	0.0	0.0	0	0	374
7	1	182	1	14.1	0	12.8	92.0	0	2.0	360	317	0.0	0.0	3.0	-14.35	3.23	0	0	0	0.0	0.0	0	0	373
7	1	182	2	13.1	0	12.6	97.0	0	1.0	10	310	0.0	0.0	3.0	-12.53	3.23	0	0	0	0.0	0.0	0	0	364
7	1	182	3	13.4	0	13.2	99.0	0	1.0	10	323	0.0	0.0	3.0	-8.62	3.23	0	0	0	0.0	0.0	0	0	366
7	1	182	4	13.0	3	12.8	99.0	3	2.0	360	315	0.0	1.7	3.0	0.43	3.23	0	0	0	0.0	0.0	0	0	377
7	1	182	5	13.9	58	13.7	99.0	44	1.0	30	316	0.0	24.2	3.0	4.11	3.23	195	46	26	94.7	46.4	24	0	385
7	1	182	6	14.4	164	14.2	99.0	86	0.0	20	318	0.0	24.2	3.0	12.20	3.23	369	159	53	279.0	158.6	70	0	395
7	1	182	7	17.1	328	14.6	85.0	142	1.0	80	337	0.0	40.5	3.0	20.95	3.23	520	310	76	472.2	310.4	138	0	419
7	1	182	8	19.8	475	14.5	71.0	97	1.0	80	355	0.0	44.1	0.0	30.05	3.23	755	473	94	661.3	472.5	201	0	444
7	1	182	9	21.7	622	14.0	61.0	100	1.0	100	369	0.0	48.1	0.0	39.13	3.23	827	625	105	833.3	625.3	264	0	466
7	1	182	10	23.6	617	14.2	55.0	200	1.0	20	385	0.0	30.6	3.0	47.70	3.23	564	754	111	976.6	754.3	267	0	477
7	1	182	11	23.1	395	12.6	51.0	267	2.0	60	383	1.4	4.2	7.0	54.98	3.23	156	849	114	1081.3	849.0	181	0	457
7	1	182	12	25.5	508	11.5	41.0	247	2.0	60	402	0.0	8.7	5.0	59.73	3.23	302	903	115	1140.4	552.6	229	0	479
7	1	182	13	25.4	503	12.4	44.0	250	3.0	70	401	0.1	8.1	5.0	60.55	3.23	291	911	115	1149.8	558.0	227	0	476
7	1	182	14	27.3	641	11.2	36.0	269	4.0	60	416	0.4	22.8	4.0	57.12	3.23	443	875	114	1108.9	535.7	281	0	493
7	1	182	15	27.3	542	10.7	35.0	203	3.0	40	416	0.0	16.8	4.0	50.60	3.23	439	796	112	1020.4	487.1	239	0	490
7	1	182	16	28.0	517	10.5	33.0	178	4.0	60	420	0.0	23.1	3.0	42.40	3.23	503	679	108	890.4	415.6	225	0	491
7	1	182	17	27.2	473	10.6	35.0	167	4.0	80	413	0.0	33.5	3.0	33.45	3.23	555	534	99	727.8	326.8	202	0	483
7	1	182	18	27.7	300	10.2	33.0	97	2.0	90	417	0.0	19.4	0.0	24.31	3.23	493	373	84	543.5	228.5	130	0	480
7	1	182	19	26.0	203	9.6	35.0	81	4.0	50	406	0.0	23.0	3.0	15.38	3.23	460	215	63	350.3	131.5	87	0	461
7	1	182	20	23.7	59	10.6	43.0	28	3.0	80	384	0.0	4.2	3.0	7.01	3.23	254	83	37	161.2	50.8	26	0	440
7	1	182	21	20.6	3	9.6	49.0	3	3.0	70	361	0.0	2.4	3.0	3.14	3.23	0	9	7	16.4	5.4	2	0	419
7	1	182	22	18.9	0	9.2	53.0	0	4.0	70	349	0.0	0.0	2.0	-6.70	3.23	0	0	0	0.0	0.0	0	0	403
7	1	182	23	17.9	0	9.9	59.0	0	4.0	90	341	0.0	0.0	2.0	-11.30	3.23	0	0	0	0.0	0.0	0	0	397
7	1	182	24	17.5	0	9.7	60.0	0	4.0	100	338	0.0	0.0	2.0	-13.93	3.23	0	0	0	0.0	0.0	0	0	395
7	2	183	1	16.6	0	9.4	62.0	0	4.0	100	332	0.0	0.0	2.0	-14.42	3.14	0	0	0	0.0	0.0	0	0	390
7	2	183	2	15.8	0	9.1	64.0	0	3.0	110	327	0.0	0.0	1.0	-12.60	3.14	0	0	0	0.0	0.0	0	0	383
7	2	183	3	15.3	0	9.5	68.0	0	4.0	110	324	0.0	0.0	1.0	-8.70	3.14	0	0	0	0.0	0.0	0	0	383
7	2	183	4	15.2	3	8.9	66.0	3	4.0	110	323	0.0	1.8	1.0	0.35	3.14	0	0	0	0.0	0.0	0	0	389
7	2	183	5	15.0	59	9.0	67.0	34	4.0	100	321	0.0	29.5	1.0	4.03	3.14	349	46	26	92.9	44.2	25	0	391
7	2	183	6	15.9	181	9.6	66.0	53	4.0	100	327	0.0	33.9	0.0	12.12	3.14	611	159	52	277.2	152.8	76	0	401
7	2	183	7	18.0	331	10.2	60.0	67	3.0	100	342	0.0	41.8	0.0	20.87	3.14	741	311	74	470.5	299.5	139	0	422
7	2	183	8	21.2	492	9.6	47.0	75	3.0	100	365	0.0	48.1	0.0	29.97	3.14	835	474	91	659.7	456.1	207	0	449
7	2	183	9	23.6	634	9.4	40.0	81	2.0	70	383	0.0	50.2	0.0	39.05	3.14	878	628	102	831.9	603.7	268	0	475
7	2	183	10	25.9	739	9.1	34.0	106	5.0	90	402	0.0	49.7	0.0	47.62	3.14	857	757	108	975.3	728.2	315	0	486
7	2	183	11	25.9	830	7.7	31.0	119	5.0	100	402	0.0	51.0	0.0	54.90	3.14	869	852	110	1080.2	819.7	354	0	490
7	2	183	12	26.9	898	8.1	30.0	117	5.0	90	411	0.0	53.4	0.0	59.65	3.14	905	906	111	1139.5	871.5	383	0	500
7	2	183	13	27.5	866	7.6	28.0	119	5.0	80	415	0.0	49.1	0.0	60.49	3.14	858	915	111	1149.1	880.2	371	0	503
7	2	183	14	28.8	839	8.8	28.0	108	4.0	80	426	0.0	49.6	0.0	57.07	3.14	871	878	111	1108.3	845.1	359	0	513
7	2	183	15	28.4	747	7.9	27.0	94	4.0	110	422	0.0	46.2	0.0	50.57	3.14	845	799	109	1019.9	768.7	320	0	506
7	2	183	16	28.9	627	7.8	26.0	94	5.0	110	426	0.0	42.0	0.0	42.38	3.14	791	682	105	890.0	656.2	268	0	500
7	2	183	17	28.3	486	8.3	28.0	78	4.0	120	421	0.0	36.3	0.0	33.42	3.14	741	537	96	727.3	516.2	207	0	491
7	2	183	18	28.0	331	8.1	28.0	75	5.0	110	419	0.0	27.3	0.0	24.29	3.14	622	376	81	543.1	361.3	142	0	479
7	2	183	19	26.1	178	7.9	31.0	56	3.0	110	403	0.0	14.4	0.0	15.36	3.14	461	216	61	349.8	208.0	77	0	461
7	2	183	20	24.2	56	9.2	38.0	28	3.0	100	388	0.0	3.5	0.0	6.99	3.14	230	83	36	160.6	80.3	25	0	443
7	2	183	21	21.0	3	8.8	45.0	3	3.0	100	364	0.0	2.1	0.0	3.11	3.14	0	8	6	16.1	8.2	2	0	422
7	2	183	22	19.5	0	8.9	50.0	0	3.0	100	353	0.0	0.0	0.0	-6.74	3.14	0	0	0	0.0	0.0	0	0	402
7	2	183	23	18.6	0	8.9	53.0	0	4.0	100	346	0.0	0.0	0.0	-11.36	3.14	0	0	0	0.0	0.0	0	0	400
7	2	183	24	18.4	0	8.7	53.0	0	3.0	100	345	0.0	0.0	0.0	-13.99	3.14	0	0	0	0.0	0.0	0	0	396
7	3	184	1	17.5	0	9.0	57.0	0	4.0	110	338	0.0	0.0	0.0	-14.50	3.26	0	0	0	0.0	0.0	0	0	394
7	3	184	2	16.6	0	9.1	61.0	0	3.0	100	332	0.0	0.0	0.0	-12.68	3.26	0	0	0	0.0	0.0	0	0	386
7	3	184	3	16.0	0	9.3	64.0	0	4.0	90	328	0.0	0.0	0.0	-8.78	3.26	0	0	0	0.0	0.0	0	0	386
7	3	184	4	15.1	3	9.5	69.0	3	4.0	90	322	0.0	2.0	0.0	0.27	3.26	0	0	0	0.0	0.0	0	0	389
7	3	184	5	14.8	61	9.6	71.0	38	4.0	100	320	0.0	32.4	0.0	3.95	3.26	328	44	26	91.0	44.0	26	0	390
7	3	184	6	16.5	186	10.0	65.0	63	4.0	100	332	0.0	37.5	0.0	12.03	3.26	589	156	53	275.2	154.1	78	0	405
7	3	184	7	18.3	336	10.0	58.0	64	3.0	100	344	0.0	43.9	0.0	20.79	3.26	766	307	76	468.6	303.9	141	0	424
7	3	184	8	21.5	500	9.9	47.0	75	2.0	90	367	0.0	50.0	0.0	29.89	3.26	853	469	94	658.0	464.3	210	0	454
7	3	184	9	24.5	642	9.8	39.0	75	3.0	90	390	0.0	51.6	0.0	38.97	3.26	902	622	106	830.3	615.7	271	0	478
7	3	184	10	25.4	758	8.6	34.0	75	6.0	100	398	0.0	52.2	0.0	47.53	3.26	926	751	112	974.0	743.7	322	0	481
7	3	184	11	26.6	847	7.8	30.0	86	6.0	90	407	0.0	53.0	0.0	54.81	3.26	931	846	115	1079.1	837.8	361	0	492
7	3	184	12	27.3	892	8.0	29.0	86	6.0	100	413	0.0	52.9	0.0	59.57	3.26	935	900	116	1138.5	891.1	381	0	499
7	3	184	13	28.4	886	7.3	26.0	78	4.0	90	422	0.0	51.4	0.0	60.42	3.26	929	909	116	1148.3	900.1	379	0	513
7	3	184	14	29.2	850	5.6	22.0	75	6.0	120	429	0.0	50.9	0.0	57.02	3.26	924	872	115	1107.6	864.3	363	0	509
7	3	184	15	29.3	761	5.7	22.0	75	4.0	120	430	0.0	48.2	0.0	50.53	3.26	889	793	114	1019.3	785.9	325	0	512
7	3	184	16	29.6	642	5.9	22.0	75	3.0	130	432	0.0	44.6	0.0	42.35	3.26	842	677	109	889.4	670.5	274	0	511
7	3	184	17	29.2	503	5.6	22.0	64	5.0	110	429	0.0	40.1	0.0	33.40	3.26	798	532	99	726.8	526.9	214	0	496
7	3	184	18	28.6	345	5.1	22.0	56	5.0	120	424	0.0	31.3	0.0	24.26	3.26	703	372	84	542.5	368.1	147	0	484
7	3	184	19	26.6	195	5.2	25.0	42	5.0	110	407	0.0	20.2	0.0	15.33	3.26	579	213	63	349.1	211.2	84	0	464
7	3	184	20	24.6	61	7.0	32.0	25	4.0	110	391	0.0	4.9	0.0	6.95	3.26	297	82	37	159.8	81.2	27	0	446
7	3	184	21	21.4	3	6.3	37.0	3	4.0	100	367	0.0	2.8	0.0	3.07	3.26	0	8	6	15.7	8.3	2	0	424
7	3	184	22	19.4	0	7.0	44.0	0	3.0	100	352	0.0	0.0	0.0	-6.79	3.26	0	0	0	0.0	0.0	0	0	402
7	3	184	23	18.1	0	6.7	47.0	0	3.0	100	343	0.0	0.0	0.0	-11.41	3.26	0	0	0	0.0	0.0	0	0	394
7	3	184	24	17.2	0	7.1	51.0	0	3.0	100	336	0.0	0.0	0.0	-14.06	3.26	0	0	0	0.0	0.0	0	0	390
7	4	185	1	17.2	0	7.3	52.0	0	4.0	100	336	0.0	0.0	0.0	-14.58	3.13	0	0	0	0.0	0.0	0	0	392
7	4	185	2	16.9	0	7.6	54.0	0	4.0	100	334	0.0	0.0	0.0	-12.77	3.13	0	0	0	0.0	0.0	0	0	391
7	4	185	3	16.2	0	7.5	56.0	0	4.0	100	329	0.0	0.0	0.0	-8.87	3.13	0	0	0	0.0	0.0	0	0	387
7	4	185	4	15.6	3	7.4	58.0	3	4.0	110	325	0.0	2.0	0.0	0.18	3.13	0	0	0	0.0	0.0	0	0	392
7	4	185	5	15.3	61	7.9	61.0	38	5.0	100	323	0.0	32.1	0.0	3.86	3.13	345	44	24	88.9	42.7	26	0	393
7	4	185	6	16.2	183	8.3	59.0	57	4.0	100	329	0.0	36.6	0.0	11.94	3.13	608	156	51	273.2	152.2	77	0	403
7	4	185	7	17.9	336	9.3	57.0	61	3.0	100	341	0.0	44.3	0.0	20.70	3.13	778	309	73	466.7	300.7	141	0	421
7	4	185	8	21.6	500	9.6	46.0	75	2.0	110	368	0.0	50.2	0.0	29.80	3.13	855	471	90	656.2	459.5	210	0	454
7	4	185	9	24.9	642	10.2	39.0	78	3.0	110	394	0.0	51.8	0.0	38.88	3.13	899	625	101	828.7	609.3	271	0	480
7	4	185	10	26.3	752	8.5	32.0	94	4.0	120	405	0.0	51.6	0.0	47.44	3.13	893	755	107	972.5	735.8	320	0	492
7	4	185	11	27.7	842	7.8	28.0	92	5.0	110	416	0.0	52.6	0.0	54.72	3.13	919	850	110	1077.9	828.8	359	0	503
7	4	185	12	28.5	886	6.8	25.0	92	5.0	110	423	0.0	52.3	0.0	59.49	3.13	922	905	111	1137.5	881.7	379	0	510
7	4	185	13	29.1	878	6.1	23.0	92	3.0	110	428	0.0	50.6	0.0	60.34	3.13	904	914	111	1147.4	890.7	376	0	522
7	4	185	14	29.8	839	5.4	21.0	92	3.0	120	434	0.0	49.7	0.0	56.96	3.13	891	878	110	1106.8	855.4	359	0	524
7	4	185	15	30.0	756	4.9	20.0	89	5.0	100	436	0.0	47.5	0.0	50.49	3.13	865	798	109	1018.7	778.1	323	0	513
7	4	185	16	31.0	634	5.7	20.0	78	3.0	110	445	0.0	43.3	0.0	42.31	3.13	826	681	104	888.8	664.2	271	0	520
7	4	185	17	30.6	497	3.9	18.0	75	2.0	150	441	0.0	38.9	0.0	33.37	3.13	767	536	95	726.2	522.4	212	0	511
7	4	185	18	30.2	336	5.8	21.0	69	2.0	120	437	0.0	28.9	0.0	24.23	3.13	651	375	81	541.8	365.3	144	0	498
7	4	185	19	27.9	181	5.7	24.0	50	3.0	100	418	0.0	15.5	0.0	15.30	3.13	497	215	61	348.3	209.8	78	0	473
7	4	185	20	25.2	56	7.5	32.0	28	3.0	100	396	0.0	3.6	0.0	6.91	3.13	233	83	36	158.9	80.4	25	0	449
7	4	185	21	22.7	3	6.6	35.0	3	4.0	100	376	0.0	2.1	0.0	3.03	3.13	0	8	6	15.2	8.1	2	0	432
7	4	185	22	21.8	0	7.0	38.0	0	4.0	110	370	0.0	0.0	0.0	-6.85	3.13	0	0	0	0.0	0.0	0	0	418
7	4	185	23	20.8	0	6.5	39.0	0	4.0	130	362	0.0	0.0	0.0	-11.48	3.13	0	0	0	0.0	0.0	0	0	412
7	4	185	24	21.0	0	7.7	42.0	0	4.0	120	364	0.0	0.0	0.0	-14.13	3.13	0	0	0	0.0	0.0	0	0	413
7	5	186	1	19.8	0	8.9	49.0	0	4.0	130	355	0.0	0.0	0.0	-14.67	3.10	0	0	0	0.0	0.0	0	0	407
7	5	186	2	18.8	0	9.9	56.0	0	3.0	150	348	0.0	0.0	0.0	-12.86	3.10	0	0	0	0.0	0.0	0	0	398
7	5	186	3	18.6	0	11.5	63.0	0	3.0	150	347	0.0	0.0	0.0	-8.97	3.10	0	0	0	0.0	0.0	0	0	397
7	5	186	4	17.6	0	12.6	72.0	0	4.0	150	339	0.0	1.7	0.0	0.08	3.10	0	0	0	0.0	0.0	0	0	394
7	5	186	5	17.0	56	12.4	74.0	33	4.0	140	335	0.0	28.2	0.0	3.77	3.10	347	43	24	86.7	41.2	24	0	402
7	5	186	6	17.8	175	13.2	74.0	61	4.0	120	341	0.0	32.8	0.0	11.85	3.10	555	155	50	271.1	149.5	74	0	412
7	5	186	7	20.5	328	14.0	66.0	75	4.0	140	360	0.0	42.2	0.0	20.61	3.10	719	308	72	464.7	296.5	138	0	435
7	5	186	8	23.8	491	13.5	52.0	94	3.0	140	385	0.0	48.7	0.0	29.71	3.10	801	471	89	654.4	453.7	207	0	465
7	5	186	9	25.9	638	12.2	42.0	94	4.0	120	401	0.0	51.4	0.0	38.79	3.10	868	625	100	827.1	602.1	270	0	484
7	5	186	10	27.8	758	8.4	29.0	94	5.0	150	417	0.0	52.5	0.0	47.35	3.10	903	755	106	971.1	727.5	322	0	499
7	5	186	11	29.1	845	8.5	27.0	103	6.0	140	428	0.0	53.0	0.0	54.63	3.10	910	851	109	1076.6	819.7	360	0	509
7	5	186	12	30.7	883	6.9	22.0	111	5.0	120	441	0.0	52.1	0.0	59.39	3.10	897	905	109	1136.4	872.2	377	0	525
7	5	186	13	31.5	878	6.2	20.0	111	5.0	130	448	0.0	50.7	0.0	60.26	3.10	883	914	109	1146.4	881.3	376	0	530
7	5	186	14	32.2	828	6.0	19.0	111	4.0	130	455	0.0	48.4	0.0	56.90	3.10	856	878	109	1106.0	846.5	355	0	536
7	5	186	15	32.4	745	6.2	19.0	103	4.0	110	456	0.0	46.1	0.0	50.44	3.10	833	799	107	1017.9	770.0	319	0	532
7	5	186	16	32.3	622	6.8	20.0	94	4.0	160	456	0.0	41.4	0.0	42.27	3.10	785	682	103	888.1	657.3	266	0	525
7	5	186	17	32.1	484	7.4	21.0	92	4.0	140	454	0.0	36.2	0.0	33.33	3.10	713	536	94	725.5	516.9	207	0	516
7	5	186	18	31.8	325	8.5	23.0	75	4.0	120	452	0.0	26.0	0.0	24.19	3.10	610	375	80	541.0	361.4	139	0	505
7	5	186	19	29.6	178	8.4	26.0	56	3.0	140	432	0.0	14.7	0.0	15.26	3.10	464	215	60	347.4	207.4	77	0	483
7	5	186	20	26.9	56	9.9	34.0	28	3.0	140	410	0.0	3.7	0.0	6.86	3.10	234	82	36	157.8	79.2	25	0	459
7	5	186	21	24.6	0	10.3	40.0	0	2.0	140	391	0.0	2.2	0.0	2.98	3.10	0	8	6	14.7	7.6	0	0	428
7	5	186	22	23.6	0	11.1	45.0	0	4.0	140	384	0.0	0.0	0.0	-6.91	3.10	0	0	0	0.0	0.0	0	0	428
7	5	186	23	22.9	0	10.5	45.0	0	5.0	160	378	0.0	0.0	1.0	-11.55	3.10	0	0	0	0.0	0.0	0	0	427
7	5	186	24	22.3	0	11.5	50.0	0	4.0	160	373	0.0	0.0	1.0	-14.22	3.10	0	0	0	0.0	0.0	0	0	421
7	6	187	1	20.5	0	11.5	56.0	0	4.0	150	360	0.0	0.0	1.0	-14.76	2.59	0	0	0	0.0	0.0	0	0	411
7	6	187	2	19.5	0	11.9	61.0	0	4.0	130	353	0.0	0.0	1.0	-12.96	2.59	0	0	0	0.0	0.0	0	0	406
7	6	187	3	18.4	0	11.8	65.0	0	4.0	120	345	0.0	0.0	1.0	-9.07	2.59	0	0	0	0.0	0.0	0	0	400
7	6	187	4	17.9	0	12.0	68.0	0	5.0	130	341	0.0	1.7	1.0	-3.40	2.59	0	0	0	0.0	0.0	0	0	399
7	6	187	5	17.9	53	12.4	70.0	28	5.0	120	342	0.0	27.1	1.0	7.60	2.59	189	44	21	87.1	32.3	23	0	407
7	6	187	6	19.0	170	13.0	68.0	64	3.0	140	349	0.0	30.7	2.0	11.75	2.59	520	163	42	268.9	119.6	72	0	419
7	6	187	7	21.3	311	13.6	61.0	89	3.0	150	366	0.0	37.0	0.0	20.51	2.59	634	321	60	462.6	235.7	132	0	440
7	6	187	8	24.0	464	14.0	53.0	108	3.0	170	387	0.0	43.0	0.0	29.61	2.59	720	488	73	652.4	358.4	197	0	465
7	6	187	9	26.3	605	14.6	48.0	122	1.0	140	405	0.0	46.2	0.0	38.69	2.59	773	645	81	825.3	473.6	257	0	494
7	6	187	10	28.0	711	14.8	44.0	139	3.0	170	419	0.0	46.3	0.0	47.25	2.59	779	778	86	969.5	570.8	304	0	505
7	6	187	11	29.9	789	14.7	39.0	158	2.0	140	435	0.0	46.4	0.0	54.52	2.59	775	875	88	1075.2	642.3	338	0	526
7	6	187	12	31.5	825	15.3	37.0	178	3.0	210	449	0.0	45.3	1.0	59.29	2.59	753	930	88	1135.2	683.0	355	0	535
7	6	187	13	32.1	811	15.9	37.0	189	2.0	260	454	0.0	42.5	1.0	60.17	2.59	717	940	88	1145.4	690.1	350	0	543
7	6	187	14	31.7	550	15.5	37.0	222	0.0	240	451	0.0	13.2	4.0	56.83	2.59	392	904	88	1105.1	663.3	245	0	529
7	6	187	15	31.5	334	15.7	38.0	206	0.0	99	453	0.0	2.8	6.0	50.38	2.59	166	823	87	1017.1	604.2	154	0	510
7	6	187	16	28.7	78	17.5	50.0	75	5.0	280	430	0.0	0.0	8.0	42.22	2.59	4	704	84	887.3	516.9	40	0	472
7	6	187	17	25.3	303	21.1	77.0	211	3.0	290	398	0.0	6.9	7.0	33.29	2.59	168	556	77	724.6	408.2	135	0	464
7	6	187	18	29.0	337	22.9	69.0	206	2.0	270	425	0.0	29.4	6.0	24.15	2.59	320	391	66	540.1	287.1	144	0	490
7	6	187	19	26.8	130	17.2	55.0	108	4.0	280	411	0.5	4.6	8.0	15.21	2.59	84	226	50	346.4	166.2	58	0	463
7	6	187	20	25.7	50	17.8	61.0	50	3.0	320	412	1.8	2.6	8.0	6.81	2.59	0	87	30	156.6	63.6	22	0	452
7	6	187	21	25.5	0	15.1	52.0	0	3.0	320	410	0.0	1.4	7.0	2.92	2.59	0	8	5	14.2	5.8	0	0	440
7	6	187	22	24.0	0	14.8	56.0	0	2.0	280	407	0.1	0.0	7.0	-6.98	2.59	0	0	0	0.0	0.0	0	0	428
7	6	187	23	22.7	0	17.0	70.0	0	3.0	250	409	0.0	0.0	7.0	-11.63	2.59	0	0	0	0.0	0.0	0	0	423
7	6	187	24	22.6	0	16.7	69.0	0	4.0	280	380	0.2	0.0	7.0	-14.30	2.59	0	0	0	0.0	0.0	0	0	425
7	7	188	1	21.1	0	16.8	76.0	0	2.0	290	362	0.0	0.0	7.0	-14.86	2.50	0	0	0	0.0	0.0	0	0	411
