#Germany_Potsdam_2006_DWD
# 52,47         13,4          50            1
#
# hy	p	Ta	RH	G_Bh	G_Dh	N	FF	DD
double tab1(8760,9)
 1	987.8	2.2	97.0	0.0	0.0	8.0	6.2	210.0
 2	988.2	2.4	98.0	0.0	0.0	8.0	6.2	210.0
 3	988.5	2.4	99.0	0.0	0.0	8.0	5.9	220.0
 4	988.5	2.0	97.0	0.0	0.0	3.0	5.0	200.0
 5	988.9	1.7	100.0	0.0	0.0	7.0	4.7	200.0
 6	989.3	1.8	100.0	0.0	0.0	7.0	4.9	190.0
 7	989.8	1.8	98.0	0.0	0.0	6.0	4.8	200.0
 8	990.4	2.0	99.0	0.0	0.0	7.0	5.3	190.0
 9	991.2	1.9	98.0	0.0	11.1	7.0	4.8	200.0
 10	991.9	2.2	96.0	0.0	36.1	7.0	4.7	190.0
 11	992.5	2.7	93.0	0.0	75.0	7.0	3.8	210.0
 12	993.0	3.4	90.0	2.8	94.4	7.0	4.0	200.0
 13	993.3	4.0	87.0	2.8	111.1	6.0	3.6	200.0
 14	993.5	4.5	86.0	2.8	102.8	7.0	3.6	190.0
 15	993.9	4.0	88.0	8.3	72.2	6.0	3.3	180.0
 16	994.7	2.9	95.0	5.6	19.4	4.0	2.5	180.0
 17	995.5	1.7	100.0	0.0	0.0	2.0	3.4	190.0
 18	996.0	1.5	100.0	0.0	0.0	3.0	3.6	190.0
 19	996.8	0.8	99.0	0.0	0.0	1.0	4.0	190.0
 20	997.6	0.1	99.0	0.0	0.0	2.0	4.0	190.0
 21	998.2	-0.3	100.0	0.0	0.0	2.0	4.5	200.0
 22	998.8	-0.4	100.0	0.0	0.0	2.0	4.4	200.0
 23	999.4	0.4	98.0	0.0	0.0	6.0	3.8	230.0
 24	999.9	-0.4	100.0	0.0	0.0	6.0	2.9	240.0
 25	1000.3	-0.4	100.0	0.0	0.0	6.0	1.9	270.0
 26	1000.8	-0.1	99.0	0.0	0.0	7.0	1.8	320.0
 27	1001.6	-0.2	100.0	0.0	0.0	7.0	2.0	320.0
 28	1002.2	-0.3	100.0	0.0	0.0	7.0	2.3	310.0
 29	1002.7	-0.2	100.0	0.0	0.0	7.0	2.7	340.0
 30	1003.4	-0.2	100.0	0.0	0.0	7.0	2.4	340.0
 31	1004.2	-0.2	100.0	0.0	0.0	7.0	2.4	330.0
 32	1004.5	0.0	98.0	0.0	0.0	7.0	2.2	350.0
 33	1005.0	0.0	98.0	0.0	8.3	7.0	1.7	340.0
 34	1005.8	0.5	100.0	0.0	63.9	7.0	1.4	360.0
 35	1006.5	1.2	99.0	0.0	72.2	7.0	0.8	340.0
 36	1006.8	1.5	100.0	11.1	119.4	7.0	0.9	320.0
 37	1006.9	2.2	97.0	2.8	130.6	7.0	1.3	320.0
 38	1007.4	2.3	96.0	0.0	75.0	7.0	1.6	320.0
 39	1008.0	2.0	99.0	0.0	36.1	7.0	1.6	320.0
 40	1008.7	1.8	99.0	0.0	8.3	8.0	1.6	350.0
 41	1009.2	1.5	100.0	0.0	0.0	8.0	1.2	320.0
 42	1009.8	1.4	99.0	0.0	0.0	8.0	1.5	350.0
 43	1010.0	1.2	99.0	0.0	0.0	8.0	2.2	330.0
 44	1010.5	1.4	99.0	0.0	0.0	8.0	2.3	340.0
 45	1011.0	1.4	99.0	0.0	0.0	8.0	2.2	350.0
 46	1011.3	1.5	100.0	0.0	0.0	8.0	2.4	360.0
 47	1011.7	1.5	100.0	0.0	0.0	8.0	1.9	360.0
 48	1012.0	1.4	99.0	0.0	0.0	8.0	2.2	340.0
 49	1012.3	1.2	99.0	0.0	0.0	8.0	1.8	360.0
 50	1012.6	1.0	99.0	0.0	0.0	8.0	1.5	330.0
 51	1012.7	0.7	100.0	0.0	0.0	7.0	2.5	330.0
 52	1012.9	0.0	98.0	0.0	0.0	6.0	2.7	340.0
 53	1013.2	0.3	97.0	0.0	0.0	7.0	2.4	330.0
 54	1013.3	-0.7	98.0	0.0	0.0	2.0	2.4	320.0
 55	1013.9	-0.9	98.0	0.0	0.0	7.0	2.8	300.0
 56	1014.5	-0.2	100.0	0.0	0.0	-1.0	2.7	360.0
 57	1014.9	-0.1	99.0	0.0	8.3	-1.0	1.9	340.0
 58	1015.4	0.2	98.0	2.8	22.2	-1.0	3.0	300.0
 59	1015.8	0.5	100.0	0.0	33.3	-1.0	3.2	300.0
 60	1016.0	0.6	100.0	0.0	50.0	-1.0	2.6	310.0
 61	1015.8	0.6	100.0	0.0	63.9	-1.0	2.8	310.0
 62	1015.8	0.7	100.0	0.0	52.8	-1.0	2.7	310.0
 63	1016.2	0.6	100.0	0.0	25.0	8.0	3.1	310.0
 64	1016.8	0.6	100.0	0.0	5.6	8.0	3.2	310.0
 65	1017.2	0.5	100.0	0.0	0.0	6.0	3.0	310.0
 66	1017.6	0.6	100.0	0.0	0.0	6.0	2.9	320.0
 67	1017.8	0.5	100.0	0.0	0.0	8.0	3.5	310.0
 68	1017.9	0.4	98.0	0.0	0.0	8.0	3.3	320.0
 69	1018.3	0.2	98.0	0.0	0.0	8.0	2.7	320.0
 70	1018.5	0.0	98.0	0.0	0.0	8.0	2.6	330.0
 71	1018.7	-0.2	100.0	0.0	0.0	8.0	2.9	340.0
 72	1018.9	-0.4	100.0	0.0	0.0	8.0	2.9	340.0
 73	1019.0	-0.6	98.0	0.0	0.0	8.0	2.8	330.0
 74	1018.9	-0.7	97.0	0.0	0.0	8.0	2.5	330.0
 75	1019.1	-0.9	97.0	0.0	0.0	8.0	2.5	330.0
 76	1019.3	-1.2	100.0	0.0	0.0	8.0	2.6	320.0
 77	1019.4	-1.2	100.0	0.0	0.0	8.0	2.5	330.0
 78	1019.5	-1.2	100.0	0.0	0.0	8.0	2.3	330.0
 79	1019.4	-1.2	100.0	0.0	0.0	8.0	2.2	330.0
 80	1019.8	-1.1	100.0	0.0	0.0	8.0	2.5	340.0
 81	1020.2	-1.0	98.0	0.0	0.0	8.0	2.2	340.0
 82	1020.4	-0.7	98.0	0.0	16.7	8.0	1.7	350.0
 83	1020.6	-0.2	100.0	0.0	36.1	8.0	1.9	10.0
 84	1020.2	0.3	97.0	2.8	69.4	8.0	1.9	360.0
 85	1019.7	0.7	92.0	0.0	69.4	8.0	2.5	10.0
 86	1019.4	0.8	88.0	0.0	58.3	8.0	2.8	20.0
 87	1019.6	0.7	85.0	0.0	47.2	7.0	3.1	30.0
 88	1019.6	0.2	78.0	0.0	13.9	6.0	2.9	30.0
 89	1019.6	0.1	80.0	0.0	0.0	7.0	2.5	20.0
 90	1019.4	0.0	86.0	0.0	0.0	7.0	2.4	10.0
 91	1019.4	-0.1	89.0	0.0	0.0	8.0	2.3	10.0
 92	1019.2	-0.1	94.0	0.0	0.0	8.0	2.4	20.0
 93	1019.1	-0.2	100.0	0.0	0.0	8.0	2.2	40.0
 94	1018.9	-0.2	100.0	0.0	0.0	8.0	2.8	50.0
 95	1018.8	0.0	98.0	0.0	0.0	8.0	2.4	60.0
 96	1018.5	0.3	97.0	0.0	0.0	8.0	3.7	80.0
 97	1018.2	0.5	100.0	0.0	0.0	8.0	4.1	80.0
 98	1018.0	0.5	100.0	0.0	0.0	8.0	4.3	80.0
 99	1018.0	0.4	98.0	0.0	0.0	8.0	4.6	80.0
 100	1017.8	0.4	98.0	0.0	0.0	8.0	5.0	80.0
 101	1017.4	0.6	100.0	0.0	0.0	8.0	5.9	90.0
 102	1017.1	0.6	100.0	0.0	0.0	8.0	6.4	90.0
 103	1017.0	0.6	100.0	0.0	0.0	8.0	6.1	80.0
 104	1016.6	0.7	100.0	0.0	0.0	8.0	6.9	90.0
 105	1016.6	0.6	100.0	0.0	0.0	8.0	7.5	80.0
 106	1016.6	0.6	100.0	2.8	5.6	8.0	7.6	90.0
 107	1016.2	0.9	92.0	0.0	30.6	8.0	7.2	90.0
 108	1015.6	0.9	93.0	0.0	36.1	8.0	7.3	90.0
 109	1015.0	0.6	94.0	0.0	22.2	8.0	7.5	90.0
 110	1014.6	0.4	94.0	0.0	16.7	8.0	7.8	90.0
 111	1014.0	0.4	92.0	0.0	16.7	8.0	7.5	90.0
 112	1014.0	0.1	93.0	0.0	0.0	8.0	6.7	90.0
 113	1013.9	-0.2	94.0	0.0	0.0	8.0	7.1	90.0
 114	1014.0	-0.4	94.0	0.0	0.0	8.0	7.5	90.0
 115	1014.0	-0.4	90.0	0.0	0.0	8.0	7.6	90.0
 116	1014.1	-0.7	92.0	0.0	0.0	8.0	7.4	100.0
 117	1013.9	-0.7	92.0	0.0	0.0	8.0	6.8	100.0
 118	1013.7	-0.7	93.0	0.0	0.0	8.0	6.7	90.0
 119	1013.7	-0.7	91.0	0.0	0.0	8.0	7.0	90.0
 120	1014.0	-0.7	91.0	0.0	0.0	8.0	6.8	100.0
 121	1013.7	-0.9	91.0	0.0	0.0	8.0	6.9	100.0
 122	1014.0	-0.9	92.0	0.0	0.0	8.0	6.8	100.0
 123	1013.9	-1.1	92.0	0.0	0.0	8.0	7.4	90.0
 124	1013.7	-1.1	93.0	0.0	0.0	8.0	8.0	90.0
 125	1013.9	-1.2	93.0	0.0	0.0	8.0	7.6	100.0
 126	1014.1	-1.3	94.0	0.0	0.0	8.0	6.8	90.0
 127	1014.3	-1.5	94.0	0.0	0.0	8.0	7.5	90.0
 128	1014.8	-1.7	96.0	0.0	0.0	8.0	6.7	90.0
 129	1015.2	-2.0	97.0	0.0	0.0	8.0	6.5	100.0
 130	1015.7	-2.3	100.0	0.0	13.9	8.0	6.3	100.0
