m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
1	1	1	1	8.5	0	6.1	84.9	0	2.7	218	324	3.8	0.0	8.0	-60.32	2.57	0	0	0	0.0	0.0	0	0	346
1	1	1	2	9.0	0	5.9	80.8	0	2.2	252	324	0.2	0.0	8.0	-56.80	2.57	0	0	0	0.0	0.0	0	0	348
1	1	1	3	8.7	0	5.6	80.8	0	1.8	249	322	0.2	0.0	8.0	-50.25	2.57	0	0	0	0.0	0.0	0	0	345
1	1	1	4	8.7	0	3.9	72.1	0	2.2	265	315	0.1	0.0	8.0	-42.04	2.57	0	0	0	0.0	0.0	0	0	346
1	1	1	5	8.5	0	3.7	71.4	0	2.0	263	314	0.0	0.0	8.0	-33.10	2.57	0	0	0	0.0	0.0	0	0	345
1	1	1	6	8.4	0	3.9	73.2	0	2.5	252	315	0.0	0.0	8.0	-23.98	2.57	0	0	0	0.0	0.0	0	0	345
1	1	1	7	8.3	0	3.6	72.1	0	2.0	276	314	0.0	0.0	8.0	-15.08	2.57	0	0	0	0.0	0.0	0	0	344
1	1	1	8	8.2	0	3.3	70.8	0	2.7	237	312	0.0	0.0	8.0	-6.74	2.57	0	0	0	0.0	0.0	0	0	345
1	1	1	9	8.3	1	3.7	72.5	1	2.4	214	314	0.0	0.7	8.0	3.97	2.57	0	16	10	28.3	3.3	1	0	353
1	1	1	10	8.7	18	3.8	71.3	18	4.2	298	315	0.0	1.1	8.0	6.88	2.57	0	89	32	169.1	18.7	9	0	356
1	1	1	11	9.0	33	2.8	64.8	33	3.4	185	310	0.1	1.2	8.0	11.42	2.57	0	166	44	279.6	34.9	16	0	358
1	1	1	12	9.3	44	6.0	80.0	44	3.2	271	324	0.0	1.4	8.0	13.98	2.57	0	214	50	341.1	45.0	21	0	360
1	1	1	13	9.5	51	2.9	63.1	51	3.6	235	310	0.0	1.8	8.0	14.34	2.57	0	221	51	349.5	46.5	25	0	362
1	1	1	14	9.6	41	2.6	61.6	41	4.2	148	310	0.0	1.6	8.0	12.45	2.57	0	186	47	304.3	39.0	20	0	362
1	1	1	15	9.5	25	2.8	62.6	25	3.6	190	311	0.0	1.3	8.0	8.49	2.57	0	116	37	208.4	24.4	12	0	360
1	1	1	16	9.2	3	5.9	79.8	3	4.8	266	328	0.1	0.0	8.0	5.83	2.57	0	36	18	64.8	7.5	2	0	358
1	1	1	17	8.9	0	5.8	80.8	0	3.6	126	327	0.4	0.0	8.0	-4.31	2.57	0	0	0	0.0	0.0	0	0	350
1	1	1	18	8.6	0	5.5	80.8	0	4.2	245	324	0.8	0.0	8.0	-12.40	2.57	0	0	0	0.0	0.0	0	0	350
1	1	1	19	8.2	0	5.9	84.9	0	3.4	187	324	1.7	0.0	8.0	-21.16	2.57	0	0	0	0.0	0.0	0	0	346
1	1	1	20	8.3	0	5.2	80.8	0	3.4	236	321	0.5	0.0	8.0	-30.25	2.57	0	0	0	0.0	0.0	0	0	347
1	1	1	21	7.9	0	5.5	84.9	0	3.6	249	321	1.1	0.0	8.0	-39.30	2.57	0	0	0	0.0	0.0	0	0	345
1	1	1	22	7.8	0	4.7	80.8	0	2.6	210	317	0.6	0.0	8.0	-47.82	2.57	0	0	0	0.0	0.0	0	0	343
1	1	1	23	7.6	0	4.6	80.8	0	2.0	265	315	0.3	0.0	8.0	-55.01	2.57	0	0	0	0.0	0.0	0	0	340
1	1	1	24	7.5	0	5.1	84.9	0	1.9	216	316	0.0	0.0	8.0	-59.64	2.57	0	0	0	0.0	0.0	0	0	339
1	2	2	1	6.7	0	4.4	84.9	0	2.0	247	312	0.0	0.0	8.0	-60.26	2.39	0	0	0	0.0	0.0	0	0	336
1	2	2	2	5.9	0	3.6	84.9	0	3.4	220	306	0.1	0.0	8.0	-56.77	2.39	0	0	0	0.0	0.0	0	0	335
1	2	2	3	5.1	0	2.8	85.0	0	4.6	235	301	0.0	0.0	8.0	-50.24	2.39	0	0	0	0.0	0.0	0	0	333
1	2	2	4	4.7	0	2.4	85.0	0	4.2	110	298	0.0	0.0	8.0	-42.05	2.39	0	0	0	0.0	0.0	0	0	330
1	2	2	5	4.2	0	1.9	85.0	0	4.8	187	295	0.0	0.0	8.0	-33.11	2.39	0	0	0	0.0	0.0	0	0	329
1	2	2	6	3.8	0	1.5	85.0	0	4.2	125	292	0.0	0.0	8.0	-23.99	2.39	0	0	0	0.0	0.0	0	0	326
1	2	2	7	3.5	0	1.2	85.0	0	4.6	187	290	0.0	0.0	8.0	-15.08	2.39	0	0	0	0.0	0.0	0	0	325
1	2	2	8	3.1	0	0.9	85.0	0	2.8	164	287	0.0	0.0	8.0	-6.74	2.39	0	0	0	0.0	0.0	0	0	321
1	2	2	9	3.1	2	0.9	85.0	2	3.2	219	287	0.0	3.1	8.0	3.99	2.39	0	16	9	28.6	7.8	1	0	328
1	2	2	10	3.8	43	-0.8	71.9	42	3.0	226	281	0.0	5.8	8.0	6.91	2.39	8	92	30	169.9	44.8	20	0	333
1	2	2	11	4.5	88	-0.5	69.5	80	3.2	192	279	0.0	10.0	8.0	11.47	2.39	38	171	41	280.8	83.4	40	0	338
1	2	2	12	5.1	113	0.0	69.6	102	2.6	256	282	0.0	11.5	8.0	14.05	2.39	45	220	47	342.8	107.4	51	0	342
1	2	2	13	5.5	124	-0.1	67.1	106	3.6	266	280	0.0	13.9	8.0	14.42	2.39	75	227	47	351.6	111.1	55	0	345
1	2	2	14	5.5	96	-0.2	66.4	87	4.2	241	282	0.0	9.9	8.0	12.55	2.39	40	192	43	306.7	93.7	43	0	344
1	2	2	15	5.2	49	0.4	70.9	49	3.0	195	288	0.0	4.8	8.0	8.60	2.39	0	121	34	211.1	58.9	23	0	340
1	2	2	16	4.6	3	0.5	74.5	3	3.6	202	298	0.0	0.0	8.0	5.95	2.39	0	38	18	67.5	18.4	2	0	335
1	2	2	17	4.2	0	0.5	76.4	0	3.0	246	297	0.0	0.0	8.0	-4.19	2.39	0	0	0	0.0	0.0	0	0	326
1	2	2	18	3.9	0	1.0	81.7	0	3.4	231	298	0.0	0.0	8.0	-12.28	2.39	0	0	0	0.0	0.0	0	0	325
1	2	2	19	3.5	0	-0.1	76.9	0	2.4	242	291	0.0	0.0	8.0	-21.03	2.39	0	0	0	0.0	0.0	0	0	322
1	2	2	20	3.1	0	0.0	79.8	0	1.9	258	290	0.0	0.0	7.0	-30.12	2.39	0	0	0	0.0	0.0	0	0	319
1	2	2	21	2.8	0	0.9	87.5	0	1.7	243	292	0.0	0.0	7.0	-39.17	2.39	0	0	0	0.0	0.0	0	0	317
1	2	2	22	2.4	0	1.4	92.8	0	1.3	290	292	0.0	0.0	7.0	-47.69	2.39	0	0	0	0.0	0.0	0	0	314
1	2	2	23	2.0	0	0.7	90.8	0	0.8	267	288	0.0	0.0	7.0	-54.89	2.39	0	0	0	0.0	0.0	0	0	311
1	2	2	24	1.7	0	1.0	95.4	0	0.6	323	288	0.0	0.0	7.0	-59.54	2.39	0	0	0	0.0	0.0	0	0	308
1	3	3	1	1.6	0	1.3	97.8	0	0.4	299	288	0.0	0.0	7.0	-60.18	2.28	0	0	0	0.0	0.0	0	0	307
1	3	3	2	1.6	0	1.3	97.8	0	0.3	305	287	0.0	0.0	7.0	-56.72	2.28	0	0	0	0.0	0.0	0	0	307
1	3	3	3	1.6	0	1.0	95.7	0	0.7	302	285	0.0	0.0	7.0	-50.22	2.28	0	0	0	0.0	0.0	0	0	308
1	3	3	4	1.6	0	1.6	100.0	0	0.4	306	286	0.0	0.0	7.0	-42.04	2.28	0	0	0	0.0	0.0	0	0	307
1	3	3	5	1.6	0	1.4	98.8	0	0.6	309	285	0.0	0.0	6.0	-33.11	2.28	0	0	0	0.0	0.0	0	0	308
1	3	3	6	1.6	0	0.9	94.7	0	0.4	306	282	0.0	0.0	6.0	-23.99	2.28	0	0	0	0.0	0.0	0	0	308
1	3	3	7	1.7	0	1.6	99.8	0	0.6	308	284	0.0	0.0	6.0	-15.08	2.28	0	0	0	0.0	0.0	0	0	309
1	3	3	8	1.7	0	1.6	99.4	0	0.7	300	283	0.0	0.0	6.0	-6.73	2.28	0	0	0	0.0	0.0	0	0	309
1	3	3	9	2.0	3	1.7	97.8	3	0.8	306	282	0.0	8.2	6.0	4.03	2.28	0	16	9	29.0	10.7	2	0	322
1	3	3	10	3.8	63	2.0	87.9	43	0.9	282	285	0.0	15.6	6.0	6.95	2.28	162	94	29	170.9	61.6	28	0	334
1	3	3	11	5.6	116	1.4	74.5	71	1.6	283	283	0.0	21.3	6.0	11.53	2.28	228	174	39	282.2	114.5	51	0	345
1	3	3	12	7.2	160	1.6	67.8	82	1.7	250	283	0.0	29.2	5.0	14.13	2.28	321	225	44	344.6	147.4	70	0	355
1	3	3	13	8.3	171	1.9	64.0	81	1.9	270	285	0.0	32.0	4.0	14.52	2.28	359	233	45	353.9	152.6	74	0	361
1	3	3	14	8.7	137	2.4	64.4	81	1.7	194	290	0.0	25.5	6.0	12.66	2.28	256	197	41	309.3	129.2	60	0	362
1	3	3	15	8.0	61	2.0	65.7	55	1.3	280	296	0.0	7.6	8.0	8.72	2.28	34	125	33	214.0	81.9	27	0	355
1	3	3	16	6.8	3	1.0	66.3	3	1.7	249	304	0.0	0.0	8.0	6.07	2.28	0	40	18	70.4	26.1	2	0	346
1	3	3	17	6.5	0	1.0	67.7	0	2.6	277	302	0.0	0.0	8.0	-4.05	2.28	0	0	0	0.0	0.0	0	0	336
1	3	3	18	6.1	0	1.2	70.5	0	4.2	249	302	0.0	0.0	8.0	-12.14	2.28	0	0	0	0.0	0.0	0	0	338
1	3	3	19	5.8	0	1.7	74.6	0	3.9	75	302	0.0	0.0	8.0	-20.90	2.28	0	0	0	0.0	0.0	0	0	335
1	3	3	20	5.5	0	1.2	74.0	0	3.0	67	299	0.0	0.0	8.0	-29.99	2.28	0	0	0	0.0	0.0	0	0	332
1	3	3	21	5.1	0	1.5	77.3	0	3.0	194	298	0.0	0.0	8.0	-39.04	2.28	0	0	0	0.0	0.0	0	0	331
1	3	3	22	4.8	0	1.6	80.1	0	3.4	178	297	0.0	0.0	8.0	-47.56	2.28	0	0	0	0.0	0.0	0	0	330
1	3	3	23	4.4	0	1.6	82.0	0	3.2	175	296	0.0	0.0	8.0	-54.77	2.28	0	0	0	0.0	0.0	0	0	328
1	3	3	24	4.1	0	1.6	83.5	0	3.4	160	294	0.0	0.0	8.0	-59.43	2.28	0	0	0	0.0	0.0	0	0	326
1	4	4	1	3.5	0	0.3	79.7	0	3.2	188	287	0.0	0.0	8.0	-60.09	2.35	0	0	0	0.0	0.0	0	0	323
1	4	4	2	2.8	0	0.0	81.3	0	3.2	195	284	0.0	0.0	8.0	-56.67	2.35	0	0	0	0.0	0.0	0	0	320
1	4	4	3	2.2	0	-0.9	80.2	0	3.9	167	278	0.0	0.0	8.0	-50.20	2.35	0	0	0	0.0	0.0	0	0	318
1	4	4	4	1.8	0	-1.0	81.8	0	4.6	153	277	0.0	0.0	8.0	-42.03	2.35	0	0	0	0.0	0.0	0	0	318
1	4	4	5	1.4	0	-0.7	85.8	0	5.5	122	276	0.0	0.0	8.0	-33.10	2.35	0	0	0	0.0	0.0	0	0	317
1	4	4	6	1.1	0	-1.0	85.7	0	4.4	65	273	0.0	0.0	8.0	-23.98	2.35	0	0	0	0.0	0.0	0	0	314
1	4	4	7	0.8	0	-1.2	86.2	0	3.0	168	271	0.0	0.0	8.0	-15.07	2.35	0	0	0	0.0	0.0	0	0	310
1	4	4	8	0.5	0	-1.4	86.5	0	2.6	236	269	0.0	0.0	8.0	-6.71	2.35	0	0	0	0.0	0.0	0	0	308
1	4	4	9	0.5	1	-1.5	86.1	1	2.7	273	268	0.0	8.4	8.0	4.07	2.35	0	16	9	29.5	8.8	1	0	316
1	4	4	10	2.0	64	-0.4	84.0	48	2.2	216	273	0.0	16.0	8.0	7.00	2.35	127	94	30	172.0	50.3	28	0	325
1	4	4	11	2.7	78	-0.2	81.5	75	2.5	274	280	0.0	7.1	8.0	11.60	2.35	14	174	40	283.8	93.4	35	0	329
1	4	4	12	3.1	84	-0.2	79.2	84	2.2	261	283	0.0	5.2	8.0	14.21	2.35	0	224	46	346.6	120.4	39	0	331
1	4	4	13	3.9	151	0.2	76.9	98	3.0	262	276	0.0	22.7	6.0	14.62	2.35	207	233	47	356.3	124.9	66	0	338
1	4	4	14	3.9	81	0.6	79.2	80	2.0	258	286	0.0	6.2	8.0	12.77	2.35	9	197	43	312.1	105.9	37	0	335
1	4	4	15	4.0	100	0.2	76.4	74	1.7	257	274	0.0	28.3	7.0	8.85	2.35	168	126	34	217.1	67.5	43	0	337
1	4	4	16	3.4	30	0.1	78.7	30	1.7	269	275	0.0	18.3	7.0	6.20	2.35	0	41	19	73.5	22.2	14	0	330
1	4	4	17	3.0	0	-0.7	76.5	0	1.8	267	273	0.0	0.0	7.0	-3.92	2.35	0	0	0	0.0	0.0	0	0	318
1	4	4	18	2.7	0	0.2	83.4	0	2.4	227	276	0.0	0.0	7.0	-12.01	2.35	0	0	0	0.0	0.0	0	0	318
1	4	4	19	2.4	0	1.0	90.9	0	2.4	265	280	0.0	0.0	7.0	-20.76	2.35	0	0	0	0.0	0.0	0	0	317
1	4	4	20	2.0	0	0.7	90.9	0	2.7	245	279	0.0	0.0	7.0	-29.85	2.35	0	0	0	0.0	0.0	0	0	316
1	4	4	21	1.7	0	0.9	94.2	0	2.0	214	280	0.0	0.0	7.0	-38.90	2.35	0	0	0	0.0	0.0	0	0	312
1	4	4	22	1.3	0	0.5	94.2	0	2.5	272	279	0.0	0.0	7.0	-47.42	2.35	0	0	0	0.0	0.0	0	0	312
1	4	4	23	1.0	0	0.2	94.1	0	2.5	232	278	0.0	0.0	7.0	-54.64	2.35	0	0	0	0.0	0.0	0	0	310
1	4	4	24	0.7	0	0.6	99.9	0	2.4	256	280	0.0	0.0	7.0	-59.32	2.35	0	0	0	0.0	0.0	0	0	309
1	5	5	1	0.6	0	-0.4	93.0	0	3.6	244	277	0.0	0.0	7.0	-60.00	2.64	0	0	0	0.0	0.0	0	0	311
1	5	5	2	0.5	0	-0.7	91.2	0	4.6	174	276	0.0	0.0	7.0	-56.62	2.64	0	0	0	0.0	0.0	0	0	312
1	5	5	3	0.3	0	-0.2	96.4	0	3.9	97	279	0.8	0.0	8.0	-50.17	2.64	0	0	0	0.0	0.0	0	4	310
1	5	5	4	-0.2	0	-0.4	97.9	0	3.0	186	278	3.1	0.0	8.0	-42.01	2.64	0	0	0	0.0	0.0	0	19	306
1	5	5	5	0.2	0	-0.1	97.9	0	4.6	240	281	1.2	0.0	8.0	-33.09	2.64	0	0	0	0.0	0.0	0	25	310
1	5	5	6	0.4	0	-0.1	96.5	0	3.9	133	282	0.1	0.0	8.0	-23.97	2.64	0	0	0	0.0	0.0	0	25	310
1	5	5	7	0.4	0	0.1	97.7	0	4.8	190	284	0.1	0.0	8.0	-15.05	2.64	0	0	0	0.0	0.0	0	25	312
1	5	5	8	0.4	0	0.1	97.6	0	3.6	136	285	0.0	0.0	8.0	-6.68	2.64	0	0	0	0.0	0.0	0	25	310
1	5	5	9	0.5	1	0.2	97.4	1	3.2	277	286	0.0	1.0	8.0	4.11	2.64	0	17	10	30.1	3.9	1	25	316
1	5	5	10	1.1	21	-0.4	90.1	21	2.7	235	286	0.5	1.3	8.0	7.05	2.64	0	91	33	173.4	21.5	10	24	316
1	5	5	11	1.6	33	-0.2	88.2	33	2.4	265	288	0.3	1.2	8.0	11.67	2.64	0	169	46	285.5	40.0	16	24	316
1	5	5	12	2.1	49	0.0	86.4	49	2.2	245	288	0.2	1.7	8.0	14.30	2.64	0	218	52	348.8	51.6	24	23	316
1	5	5	13	2.5	56	-0.4	81.2	56	2.0	257	286	0.2	2.0	8.0	14.73	2.64	0	227	53	358.9	53.6	27	23	316
1	5	5	14	2.7	52	0.0	82.2	52	2.8	264	287	0.0	2.2	8.0	12.89	2.64	0	192	49	315.0	45.5	25	22	316
1	5	5	15	2.7	35	-0.2	81.0	35	2.6	214	287	0.0	2.1	8.0	8.98	2.64	0	123	39	220.3	29.1	17	21	316
1	5	5	16	2.4	5	-0.4	81.9	5	2.6	273	290	0.0	0.0	8.0	6.33	2.64	0	42	21	76.8	9.9	3	21	316
1	5	5	17	2.1	0	-0.8	81.0	0	3.4	281	287	0.0	0.0	7.0	-3.78	2.64	0	0	0	0.0	0.0	0	20	316
1	5	5	18	1.9	0	-1.0	81.0	0	4.4	236	285	0.0	0.0	7.0	-11.86	2.64	0	0	0	0.0	0.0	0	19	316
1	5	5	19	1.7	0	-1.2	81.0	0	4.4	118	283	0.0	0.0	7.0	-20.62	2.64	0	0	0	0.0	0.0	0	19	316
1	5	5	20	1.5	0	-1.4	81.0	0	2.8	117	280	0.0	0.0	7.0	-29.70	2.64	0	0	0	0.0	0.0	0	18	313
1	5	5	21	1.2	0	-1.6	81.0	0	4.2	209	278	0.0	0.0	6.0	-38.76	2.64	0	0	0	0.0	0.0	0	18	315
1	5	5	22	1.0	0	-1.9	81.0	0	4.4	194	276	0.0	0.0	6.0	-47.28	2.64	0	0	0	0.0	0.0	0	17	314
1	5	5	23	0.8	0	-2.1	81.0	0	3.9	170	273	0.0	0.0	6.0	-54.50	2.64	0	0	0	0.0	0.0	0	17	312
1	5	5	24	0.5	0	-3.9	72.1	0	4.2	213	265	0.0	0.0	5.0	-59.20	2.64	0	0	0	0.0	0.0	0	17	311
1	6	6	1	-0.1	0	-5.0	69.6	0	5.5	183	259	0.0	0.0	5.0	-59.90	2.49	0	0	0	0.0	0.0	0	17	310
1	6	6	2	-0.9	0	-5.9	68.2	0	5.9	60	253	0.0	0.0	5.0	-56.55	2.49	0	0	0	0.0	0.0	0	16	307
1	6	6	3	-1.6	0	-6.5	69.0	0	5.9	91	249	0.0	0.0	5.0	-50.13	2.49	0	0	0	0.0	0.0	0	16	304
1	6	6	4	-2.0	0	-6.8	69.5	0	5.5	94	246	0.0	0.0	4.0	-41.99	2.49	0	0	0	0.0	0.0	0	16	301
1	6	6	5	-2.4	0	-6.6	72.8	0	5.5	73	245	0.0	0.0	4.0	-33.07	2.49	0	0	0	0.0	0.0	0	16	300
1	6	6	6	-2.8	0	-7.5	70.0	0	5.3	102	241	0.0	0.0	4.0	-23.95	2.49	0	0	0	0.0	0.0	0	16	297
1	6	6	7	-3.1	0	-7.3	72.5	0	5.5	124	240	0.0	0.0	3.0	-15.03	2.49	0	0	0	0.0	0.0	0	16	296
1	6	6	8	-3.4	0	-7.8	71.5	0	5.5	138	237	0.0	0.0	3.0	-6.65	2.49	0	0	0	0.0	0.0	0	16	295
1	6	6	9	-3.4	1	-6.6	78.8	1	5.1	99	240	0.0	13.2	3.0	4.17	2.49	0	17	10	30.8	13.4	1	16	298
1	6	6	10	-1.5	77	-6.5	68.2	45	3.9	115	242	0.0	25.0	3.0	7.12	2.49	256	94	32	174.9	73.5	33	15	309
1	6	6	11	0.3	144	-6.2	61.2	56	4.2	259	242	0.0	34.8	2.0	11.75	2.49	428	174	43	287.5	136.2	62	15	316
1	6	6	12	1.5	164	-6.3	55.9	83	4.8	261	245	0.0	29.6	5.0	14.40	2.49	329	224	49	351.1	175.8	71	15	316
1	6	6	13	2.2	166	-5.5	56.6	89	5.9	204	250	0.0	28.0	5.0	14.84	2.49	297	233	50	361.6	182.7	72	14	316
1	6	6	14	2.4	146	-3.9	62.8	81	6.3	75	256	0.0	28.1	5.0	13.02	2.49	289	198	46	318.1	155.7	63	13	316
1	6	6	15	2.3	114	-4.2	61.7	61	6.6	91	252	0.0	36.5	5.0	9.12	2.49	334	128	37	223.7	100.3	49	12	316
1	6	6	16	1.4	47	-4.8	63.0	29	6.1	73	250	0.0	29.1	5.0	3.44	2.49	302	44	21	84.7	34.7	21	11	316
1	6	6	17	0.3	0	-5.0	67.3	0	4.4	64	249	0.0	0.0	5.0	0.05	2.49	0	0	0	0.0	0.0	0	11	310
1	6	6	18	0.0	0	-5.7	65.0	0	2.7	255	247	0.0	0.0	6.0	-11.71	2.49	0	0	0	0.0	0.0	0	11	306
1	6	6	19	-0.2	0	-5.5	67.3	0	2.7	266	248	0.0	0.0	6.0	-20.47	2.49	0	0	0	0.0	0.0	0	11	305
1	6	6	20	-0.5	0	-5.3	69.7	0	1.9	260	250	0.0	0.0	6.0	-29.56	2.49	0	0	0	0.0	0.0	0	10	302
1	6	6	21	-0.7	0	-5.2	71.6	0	2.2	258	251	0.0	0.0	6.0	-38.61	2.49	0	0	0	0.0	0.0	0	10	302
1	6	6	22	-1.0	0	-5.0	73.8	0	1.7	254	253	0.0	0.0	6.0	-47.13	2.49	0	0	0	0.0	0.0	0	10	300
1	6	6	23	-1.2	0	-5.7	71.5	0	1.7	288	251	0.0	0.0	6.0	-54.36	2.49	0	0	0	0.0	0.0	0	10	299
1	6	6	24	-1.5	0	-6.2	70.0	0	1.2	300	250	0.0	0.0	6.0	-59.07	2.49	0	0	0	0.0	0.0	0	10	296
1	7	7	1	-1.5	0	-6.1	70.2	0	1.2	301	252	0.0	0.0	7.0	-59.79	2.38	0	0	0	0.0	0.0	0	10	296
1	7	7	2	-1.4	0	-5.6	72.6	0	0.8	304	255	0.0	0.0	7.0	-56.48	2.38	0	0	0	0.0	0.0	0	10	296
1	7	7	3	-1.3	0	-5.4	73.3	0	0.9	309	257	0.0	0.0	7.0	-50.08	2.38	0	0	0	0.0	0.0	0	10	296
1	7	7	4	-1.2	0	-6.1	69.2	0	1.1	333	256	0.0	0.0	7.0	-41.96	2.38	0	0	0	0.0	0.0	0	9	297
1	7	7	5	-1.1	0	-5.3	72.6	0	1.3	273	260	0.0	0.0	7.0	-33.05	2.38	0	0	0	0.0	0.0	0	9	298
1	7	7	6	-1.0	0	-5.1	73.6	0	1.0	301	262	0.0	0.0	7.0	-23.93	2.38	0	0	0	0.0	0.0	0	9	298
1	7	7	7	-0.9	0	-4.9	74.0	0	0.8	308	264	0.0	0.0	7.0	-15.00	2.38	0	0	0	0.0	0.0	0	9	298
1	7	7	8	-0.8	0	-5.1	72.9	0	1.0	302	265	0.0	0.0	8.0	-6.61	2.38	0	0	0	0.0	0.0	0	9	298
1	7	7	9	-0.8	2	-3.6	81.1	2	0.9	270	272	0.9	0.0	8.0	4.23	2.38	0	17	10	31.7	2.4	1	13	309
1	7	7	10	-0.3	11	-3.1	81.1	11	0.9	292	276	0.2	0.0	8.0	7.19	2.38	0	96	30	176.6	13.1	6	14	312
1	7	7	11	0.2	19	-2.7	81.1	19	1.0	272	278	0.0	0.0	8.0	11.84	2.38	0	178	41	289.6	24.2	10	14	314
1	7	7	12	0.4	20	-2.3	82.1	20	1.2	318	281	0.0	0.0	8.0	14.51	2.38	0	229	47	353.7	31.2	10	14	316
1	7	7	13	0.7	27	-1.4	85.7	27	0.9	237	284	0.0	0.0	8.0	14.97	2.38	0	238	48	364.5	32.5	14	14	316
1	7	7	14	2.9	183	-0.1	81.0	97	1.4	280	265	0.0	45.8	5.0	13.16	2.38	376	204	44	321.4	171.0	77	13	316
1	7	7	15	3.7	118	-2.1	65.5	43	1.6	266	261	0.0	38.0	5.0	9.26	2.38	468	132	36	227.2	111.1	50	12	316
1	7	7	16	3.6	39	-2.4	64.9	25	1.1	245	261	0.0	30.3	5.0	3.59	2.38	229	47	21	88.4	39.3	18	12	316
1	7	7	17	2.9	0	-2.3	68.3	0	1.4	305	262	0.0	0.0	5.0	0.21	2.38	0	0	0	0.0	0.0	0	11	316
1	7	7	18	2.6	0	-1.7	72.8	0	1.6	257	265	0.0	0.0	5.0	-11.56	2.38	0	0	0	0.0	0.0	0	10	316
1	7	7	19	2.4	0	-0.9	78.8	0	1.7	236	269	0.0	0.0	6.0	-20.31	2.38	0	0	0	0.0	0.0	0	10	315
1	7	7	20	2.2	0	-1.3	77.5	0	2.0	267	269	0.0	0.0	6.0	-29.40	2.38	0	0	0	0.0	0.0	0	9	315
1	7	7	21	1.9	0	-1.8	76.5	0	1.9	223	268	0.0	0.0	6.0	-38.45	2.38	0	0	0	0.0	0.0	0	9	313
1	7	7	22	1.7	0	-2.0	76.6	0	2.2	242	268	0.0	0.0	6.0	-46.98	2.38	0	0	0	0.0	0.0	0	8	313
1	7	7	23	1.4	0	-2.1	77.2	0	2.0	217	269	0.0	0.0	6.0	-54.21	2.38	0	0	0	0.0	0.0	0	8	311
1	7	7	24	1.2	0	-2.3	77.6	0	2.0	275	269	0.0	0.0	6.0	-58.93	2.38	0	0	0	0.0	0.0	0	8	310
1	8	8	1	0.7	0	-3.2	74.8	0	1.8	285	266	0.0	0.0	7.0	-59.68	2.35	0	0	0	0.0	0.0	0	7	307
1	8	8	2	0.1	0	-3.4	77.0	0	1.9	235	266	0.0	0.0	7.0	-56.40	2.35	0	0	0	0.0	0.0	0	7	305
1	8	8	3	-0.4	0	-3.7	78.1	0	2.2	279	265	0.0	0.0	7.0	-50.03	2.35	0	0	0	0.0	0.0	0	7	303
1	8	8	4	-0.7	0	-4.2	77.2	0	1.6	264	264	0.0	0.0	7.0	-41.92	2.35	0	0	0	0.0	0.0	0	7	301
1	8	8	5	-1.0	0	-3.4	83.4	0	1.2	236	268	0.0	0.0	7.0	-33.02	2.35	0	0	0	0.0	0.0	0	7	298
1	8	8	6	-1.2	0	-3.3	86.0	0	0.8	294	270	0.0	0.0	7.0	-23.90	2.35	0	0	0	0.0	0.0	0	7	296
1	8	8	7	-1.4	0	-3.0	88.8	0	0.5	303	272	0.0	0.0	7.0	-14.96	2.35	0	0	0	0.0	0.0	0	7	294
1	8	8	8	-1.7	0	-2.6	94.0	0	0.7	302	275	0.5	0.0	8.0	-6.56	2.35	0	0	0	0.0	0.0	0	9	293
1	8	8	9	-1.6	1	-2.5	93.5	1	0.8	304	276	0.1	0.0	8.0	4.30	2.35	0	18	10	32.6	1.5	1	9	305
1	8	8	10	-1.5	8	-3.1	89.4	8	1.1	268	276	0.2	0.0	8.0	7.26	2.35	0	98	30	178.5	8.1	4	10	306
1	8	8	11	-1.7	14	-2.7	92.7	14	1.8	241	276	1.6	0.0	8.0	11.93	2.35	0	180	41	291.9	14.8	7	18	306
1	8	8	12	-1.3	19	-2.9	88.9	19	2.2	238	276	0.0	0.0	8.0	14.62	2.35	0	232	47	356.4	19.1	10	18	308
1	8	8	13	-1.3	19	-2.6	90.4	19	3.0	220	277	0.0	0.0	8.0	15.10	2.35	0	242	48	367.6	19.9	10	18	308
1	8	8	14	-0.3	154	-1.8	89.8	91	4.2	163	259	0.0	30.6	6.0	13.30	2.35	276	207	44	324.8	154.9	66	18	316
1	8	8	15	0.1	100	-2.3	83.9	61	3.2	71	260	0.0	23.9	5.0	9.41	2.35	234	136	36	230.9	101.3	43	18	316
1	8	8	16	0.0	37	-2.6	82.6	27	2.0	194	258	0.0	22.6	5.0	3.75	2.35	146	49	21	92.2	36.8	17	18	314
1	8	8	17	-0.4	0	-2.8	83.7	0	3.0	242	257	0.0	0.0	5.0	0.36	2.35	0	0	0	0.0	0.0	0	17	305
1	8	8	18	-0.9	0	-3.0	85.4	0	3.2	189	255	0.0	0.0	5.0	-11.40	2.35	0	0	0	0.0	0.0	0	17	303
1	8	8	19	-1.3	0	-3.7	83.3	0	3.0	170	251	0.0	0.0	5.0	-20.16	2.35	0	0	0	0.0	0.0	0	17	301
