Italy_Trapani
 37,917        12,5          14            1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 2813	1012	10.9	99	0	0	4	3.7	277
 2814	1012	10.9	95	0	7	4	1.6	166
 2815	1012	12.0	89	63	92	4	1.8	241
 2816	1012	13.3	80	243	101	0	2.1	258
 2817	1012	14.7	75	393	136	0	4.3	247
 2818	1012	15.9	66	483	198	0	5.0	305
 2819	1012	17.0	59	507	278	3	4.3	294
 2820	1013	18.0	57	628	250	1	5.0	255
 2821	1013	18.7	54	629	256	1	6.3	66
 2822	1013	19.2	56	608	229	0	6.9	111
 2823	1013	19.4	54	570	172	0	5.7	98
 2824	1013	19.3	55	452	134	0	6.6	130
 2825	1013	18.9	57	315	90	0	6.0	72
 2826	1013	18.1	59	100	105	3	6.2	113
 2827	1013	17.1	67	0	22	3	6.9	95
 2828	1013	16.0	73	0	0	3	8.2	94
 2829	1013	15.0	77	0	0	3	7.7	70
 2830	1013	14.0	82	0	0	3	7.3	62
 2831	1013	12.9	85	0	0	3	4.3	351
 2832	1013	11.9	86	0	0	3	4.0	39
 2833	1013	11.2	90	0	0	3	4.0	24
 2834	1013	10.4	92	0	0	3	4.8	9
 2835	1013	10.0	90	0	0	3	6.0	104
 2836	1013	9.6	90	0	0	3	5.6	94
 2837	1013	9.3	94	0	0	3	3.7	26
 2838	1013	9.3	92	0	8	3	2.4	337
 2839	1013	10.5	87	67	94	3	2.4	318
 2840	1013	11.9	79	286	78	0	3.5	353
 2841	1013	13.3	75	474	92	0	2.5	345
 2842	1013	14.7	63	615	120	0	2.5	360
 2843	1013	15.9	62	717	144	0	2.1	122
 2844	1013	16.9	54	779	153	0	2.9	281
 2845	1013	17.7	48	786	155	0	3.3	254
 2846	1013	18.2	47	740	146	0	2.1	296
 2847	1013	18.4	49	633	134	0	2.1	271
 2848	1013	18.3	50	506	104	0	2.9	308
 2849	1013	17.8	51	331	85	0	3.3	291
 2850	1013	16.9	51	107	104	2	3.3	307
 2851	1013	15.8	56	0	24	2	3.1	293
 2852	1013	14.9	65	0	0	2	2.5	261
 2853	1013	13.9	66	0	0	2	2.1	257
 2854	1013	12.9	67	0	0	3	2.1	295
 2855	1013	12.0	68	0	0	3	1.9	307
 2856	1013	11.0	71	0	0	3	2.7	288
