Germany_Potsdam_2004_DWD
 52,47         13,4          50            1

 hy	p	Ta	RH	G_Bh	G_Dh	N	FF	DD
 1	1012.5	-2.1	99.0	0.0	0.0	7.0	2.2	310.0
 2	1012.3	-2.5	99.0	0.0	0.0	3.0	1.8	320.0
 3	1012.2	-2.6	100.0	0.0	0.0	7.0	1.8	350.0
 4	1011.8	-2.7	98.0	0.0	0.0	6.0	1.4	360.0
 5	1010.8	-3.8	98.0	0.0	0.0	3.0	1.6	10.0
 6	1010.2	-4.5	99.0	0.0	0.0	3.0	1.6	40.0
 7	1009.8	-4.3	100.0	0.0	0.0	8.0	1.3	360.0
 8	1009.8	-5.0	98.0	0.0	0.0	6.0	1.0	80.0
 9	1009.5	-5.4	100.0	0.0	22.2	7.0	0.8	220.0
 10	1009.4	-4.4	100.0	0.0	50.0	7.0	1.0	250.0
 11	1009.1	-4.0	100.0	2.8	108.3	7.0	1.6	260.0
 12	1007.9	-3.4	100.0	8.3	133.3	7.0	1.3	270.0
 13	1006.5	-2.4	100.0	47.2	141.7	7.0	0.6	10.0
 14	1005.5	-2.5	96.0	5.6	97.2	7.0	1.5	40.0
 15	1005.5	-2.3	95.0	0.0	41.7	8.0	0.9	30.0
 16	1005.0	-2.1	93.0	0.0	8.3	8.0	1.0	20.0
 17	1005.1	-2.1	94.0	0.0	0.0	8.0	0.9	110.0
 18	1005.0	-2.2	93.0	0.0	0.0	8.0	1.7	110.0
 19	1005.0	-2.2	90.0	0.0	0.0	8.0	2.9	90.0
 20	1005.1	-2.5	91.0	0.0	0.0	8.0	2.4	100.0
 21	1005.0	-2.5	91.0	0.0	0.0	8.0	2.3	90.0
 22	1005.1	-2.5	91.0	0.0	0.0	8.0	3.2	80.0
 23	1004.9	-2.5	92.0	0.0	0.0	7.0	1.7	100.0
 24	1004.8	-3.6	96.0	0.0	0.0	7.0	1.7	80.0
 25	1004.7	-3.1	100.0	0.0	0.0	6.0	1.9	80.0
 26	1004.5	-3.3	96.0	0.0	0.0	4.0	2.2	50.0
 27	1004.9	-3.8	96.0	0.0	0.0	2.0	2.2	30.0
 28	1004.9	-4.0	98.0	0.0	0.0	3.0	1.7	30.0
 29	1005.2	-4.4	100.0	0.0	0.0	2.0	1.6	10.0
 30	1005.2	-4.2	99.0	0.0	0.0	5.0	2.1	360.0
 31	1005.6	-4.0	99.0	0.0	0.0	6.0	2.1	360.0
 32	1006.0	-3.7	99.0	0.0	0.0	8.0	2.2	330.0
 33	1006.7	-3.4	100.0	0.0	11.1	6.0	1.8	330.0
 34	1006.9	-3.9	97.0	33.3	52.8	6.0	1.8	320.0
 35	1007.6	-2.7	96.0	86.1	72.2	4.0	2.2	320.0
 36	1007.8	-1.4	89.0	108.3	94.4	4.0	2.5	340.0
 37	1007.5	-0.2	82.0	94.4	116.7	5.0	2.5	360.0
 38	1007.6	0.0	74.0	16.7	83.3	6.0	2.7	10.0
 39	1008.0	-0.4	77.0	2.8	44.4	3.0	3.8	20.0
 40	1008.8	-1.4	79.0	5.6	13.9	3.0	3.2	10.0
 41	1009.3	-1.8	79.0	0.0	0.0	2.0	3.1	10.0
 42	1009.7	-2.4	80.0	0.0	0.0	6.0	3.3	10.0
 43	1010.3	-2.0	84.0	0.0	0.0	7.0	3.2	20.0
 44	1011.2	-2.2	84.0	0.0	0.0	7.0	2.8	10.0
 45	1011.6	-2.9	85.0	0.0	0.0	7.0	2.5	10.0
 46	1011.8	-4.1	89.0	0.0	0.0	2.0	2.2	10.0
 47	1012.2	-4.7	92.0	0.0	0.0	1.0	2.1	350.0
 48	1012.3	-5.3	94.0	0.0	0.0	1.0	2.6	350.0
 49	1012.1	-4.7	92.0	0.0	0.0	3.0	3.2	360.0
 50	1012.6	-4.4	89.0	0.0	0.0	4.0	3.5	20.0
 51	1012.8	-5.6	91.0	0.0	0.0	1.0	2.5	20.0
 52	1013.0	-6.1	96.0	0.0	0.0	1.0	2.4	20.0
 53	1012.9	-6.2	100.0	0.0	0.0	1.0	2.1	360.0
 54	1012.8	-6.4	100.0	0.0	0.0	1.0	2.3	10.0
 55	1012.9	-6.7	96.0	0.0	0.0	3.0	2.3	10.0
 56	1013.2	-6.3	95.0	0.0	0.0	5.0	1.8	340.0
 57	1013.5	-5.7	96.0	0.0	11.1	7.0	1.9	320.0
 58	1013.6	-4.7	96.0	0.0	55.6	7.0	1.5	310.0
 59	1013.6	-3.6	96.0	2.8	97.2	7.0	0.7	320.0
 60	1013.4	-3.0	96.0	5.6	122.2	6.0	1.1	320.0
 61	1012.8	-1.8	87.0	119.4	105.6	4.0	1.4	290.0
 62	1012.3	-1.6	64.0	44.4	97.2	5.0	1.3	360.0
 63	1012.0	-1.8	66.0	27.8	80.6	5.0	2.3	60.0
 64	1012.1	-2.6	64.0	0.0	16.7	5.0	2.0	60.0
 65	1012.0	-3.3	70.0	0.0	0.0	5.0	1.5	110.0
 66	1011.5	-4.1	75.0	0.0	0.0	4.0	1.5	150.0
 67	1011.4	-4.9	83.0	0.0	0.0	6.0	2.4	180.0
 68	1011.3	-5.5	86.0	0.0	0.0	6.0	2.6	180.0
 69	1011.0	-5.5	87.0	0.0	0.0	6.0	3.6	180.0
 70	1010.9	-6.5	93.0	0.0	0.0	4.0	3.8	200.0
 71	1010.6	-6.6	93.0	0.0	0.0	3.0	4.0	190.0
 72	1010.3	-6.9	96.0	0.0	0.0	5.0	3.8	200.0
 73	1009.5	-6.2	97.0	0.0	0.0	8.0	2.9	210.0
 74	1008.8	-6.1	96.0	0.0	0.0	8.0	3.1	190.0
 75	1008.2	-6.4	95.0	0.0	0.0	8.0	2.9	180.0
 76	1007.7	-6.4	93.0	0.0	0.0	8.0	3.1	170.0
 77	1006.8	-6.4	91.0	0.0	0.0	8.0	3.3	160.0
 78	1006.4	-6.8	93.0	0.0	0.0	8.0	3.4	160.0
 79	1006.1	-6.9	94.0	0.0	0.0	7.0	3.4	160.0
 80	1005.8	-7.1	92.0	0.0	0.0	8.0	2.9	140.0
 81	1005.6	-7.0	90.0	0.0	11.1	6.0	3.3	130.0
 82	1005.5	-6.5	88.0	0.0	52.8	6.0	2.9	140.0
 83	1005.1	-6.2	84.0	66.7	72.2	4.0	3.1	150.0
 84	1004.5	-4.5	69.0	175.0	55.6	2.0	3.6	150.0
 85	1003.8	-3.2	63.0	175.0	55.6	1.0	3.1	140.0
 86	1003.5	-3.8	64.0	133.3	55.6	1.0	3.2	130.0
 87	1003.2	-4.3	69.0	69.4	38.9	1.0	3.3	130.0
 88	1003.0	-5.1	69.0	8.3	16.7	2.0	2.9	120.0
 89	1003.1	-6.2	74.0	0.0	0.0	2.0	2.8	120.0
 90	1002.7	-6.1	76.0	0.0	0.0	7.0	3.3	120.0
 91	1002.6	-5.5	76.0	0.0	0.0	8.0	3.1	130.0
 92	1002.2	-5.3	74.0	0.0	0.0	8.0	3.1	120.0
 93	1002.0	-5.2	79.0	0.0	0.0	8.0	3.3	110.0
 94	1001.9	-5.3	80.0	0.0	0.0	8.0	3.6	110.0
 95	1001.7	-5.3	86.0	0.0	0.0	8.0	3.8	100.0
 96	1001.7	-5.7	92.0	0.0	0.0	8.0	4.0	110.0
 97	1001.5	-6.2	93.0	0.0	0.0	6.0	3.7	100.0
 98	1002.1	-6.3	91.0	0.0	0.0	7.0	3.8	90.0
 99	1002.5	-6.3	88.0	0.0	0.0	7.0	3.7	80.0
 100	1003.3	-6.4	89.0	0.0	0.0	7.0	3.9	80.0
 101	1004.2	-6.2	88.0	0.0	0.0	8.0	3.6	70.0
