Potsdam_2017
 52,47         13,4          50            1

 hy	p	Ta	RH	G_Bh	G_Dh	N	FF	DD
 5125	1018.3	24.6	59.0	344.4	491.7	7.0	2.4	250.0
 5126	1018.3	25.0	60.0	141.7	436.1	7.0	2.8	250.0
 5127	1017.9	25.1	56.0	219.4	319.4	6.0	2.1	250.0
 5128	1017.2	26.1	47.0	386.1	150.0	5.0	1.9	260.0
 5129	1016.5	26.9	47.0	288.9	100.0	5.0	1.1	240.0
 5130	1016.2	24.0	58.0	5.6	41.7	7.0	1.2	120.0
 5131	1016.5	23.4	62.0	0.0	5.6	7.0	2.6	130.0
 5132	1016.8	22.6	67.0	0.0	0.0	7.0	3.0	340.0
 5133	1016.8	21.8	70.0	0.0	0.0	7.0	2.3	50.0
 5134	1016.6	21.5	69.0	0.0	0.0	7.0	3.4	100.0
 5135	1017.1	21.3	72.0	0.0	0.0	7.0	3.2	110.0
 5136	1016.8	21.2	69.0	0.0	0.0	8.0	2.4	100.0
 5137	1016.1	20.7	76.0	0.0	0.0	8.0	2.4	90.0
 5138	1015.5	20.3	75.0	0.0	0.0	8.0	2.9	120.0
 5139	1015.3	19.3	85.0	0.0	0.0	8.0	2.5	140.0
 5140	1015.0	18.8	90.0	0.0	0.0	7.0	2.5	270.0
 5141	1014.5	19.1	87.0	2.8	8.3	7.0	2.0	280.0
 5142	1014.1	19.6	87.0	2.8	44.4	7.0	1.0	200.0
 5143	1013.7	20.2	85.0	16.7	119.4	7.0	1.4	140.0
 5144	1012.9	21.4	81.0	11.1	163.9	7.0	2.6	120.0
 5145	1012.6	22.4	80.0	11.1	177.8	7.0	2.3	110.0
 5146	1011.8	22.3	79.0	8.3	130.6	8.0	2.3	130.0
 5147	1011.6	22.6	77.0	0.0	177.8	8.0	3.9	160.0
 5148	1010.8	24.3	73.0	22.2	266.7	8.0	5.2	180.0
 5149	1009.9	24.3	73.0	22.2	297.2	8.0	5.1	190.0
 5150	1009.2	25.2	72.0	119.4	344.4	7.0	5.2	210.0
 5151	1008.4	27.2	64.0	230.6	308.3	6.0	4.4	210.0
 5152	1007.8	27.3	66.0	211.1	138.9	5.0	4.6	200.0
 5153	1007.6	20.5	100.0	41.7	86.1	6.0	6.1	240.0
 5154	1007.5	22.1	99.0	22.2	91.7	5.0	4.0	250.0
 5155	1007.8	22.0	99.0	8.3	36.1	6.0	4.9	240.0
 5156	1008.7	21.5	86.0	2.8	8.3	5.0	6.0	260.0
 5157	1009.7	20.5	86.0	0.0	0.0	5.0	5.5	280.0
 5158	1010.1	19.8	86.0	0.0	0.0	5.0	5.2	270.0
 5159	1010.3	18.6	94.0	0.0	0.0	4.0	4.1	260.0
 5160	1010.9	18.1	96.0	0.0	0.0	3.0	4.3	260.0
 5161	1011.0	17.8	94.0	0.0	0.0	4.0	3.5	250.0
 5162	1011.1	18.1	92.0	0.0	0.0	6.0	2.7	250.0
 5163	1011.0	17.7	90.0	0.0	0.0	7.0	3.0	210.0
 5164	1010.9	17.3	90.0	0.0	0.0	7.0	3.7	210.0
 5165	1011.1	16.7	96.0	0.0	16.7	6.0	3.8	230.0
 5166	1011.0	16.9	90.0	33.3	72.2	6.0	2.9	250.0
 5167	1010.8	18.8	84.0	30.6	136.1	6.0	3.4	240.0
 5168	1011.1	19.8	81.0	52.8	208.3	7.0	2.9	240.0
 5169	1011.0	21.4	76.0	263.9	230.6	5.0	3.2	240.0
 5170	1010.6	22.4	74.0	227.8	352.8	6.0	3.6	240.0
 5171	1010.1	23.4	58.0	438.9	355.6	6.0	5.8	240.0
 5172	1010.5	22.9	62.0	355.6	250.0	7.0	6.2	260.0
 5173	1010.1	24.5	52.0	344.4	330.6	6.0	6.3	250.0
 5174	1010.2	23.5	55.0	338.9	233.3	6.0	6.7	260.0
 5175	1010.4	23.1	54.0	280.6	197.2	5.0	6.8	270.0
 5176	1010.5	23.0	54.0	133.3	219.4	6.0	7.2	270.0
 5177	1010.7	22.9	54.0	169.4	144.4	3.0	7.6	270.0
 5178	1010.9	22.5	51.0	152.8	77.8	2.0	7.9	270.0
 5179	1011.2	21.6	53.0	58.3	36.1	3.0	6.6	260.0
 5180	1011.7	19.8	68.0	2.8	5.6	5.0	4.9	260.0
 5181	1012.2	19.2	69.0	0.0	0.0	6.0	5.1	260.0
 5182	1012.7	18.1	74.0	0.0	0.0	5.0	4.1	250.0
 5183	1012.9	17.6	75.0	0.0	0.0	5.0	4.5	240.0
 5184	1013.0	18.0	75.0	0.0	0.0	6.0	5.0	250.0
 5185	1013.2	17.2	80.0	0.0	0.0	4.0	4.7	250.0
 5186	1013.3	17.2	80.0	0.0	0.0	3.0	5.2	250.0
 5187	1013.6	16.6	82.0	0.0	0.0	4.0	5.0	250.0
 5188	1014.0	16.4	80.0	0.0	0.0	1.0	5.1	250.0
 5189	1014.2	15.8	82.0	2.8	8.3	2.0	5.0	250.0
 5190	1014.2	15.7	86.0	63.9	44.4	1.0	4.1	250.0
 5191	1014.3	17.1	79.0	166.7	83.3	3.0	3.4	240.0
 5192	1014.1	19.5	66.0	333.3	77.8	2.0	3.1	240.0
 5193	1013.6	21.3	58.0	483.3	91.7	2.0	2.9	250.0
 5194	1013.9	21.5	62.0	86.1	330.6	7.0	3.5	240.0
 5195	1013.5	21.9	61.0	52.8	347.2	7.0	3.6	240.0
 5196	1013.9	20.3	71.0	5.6	152.8	8.0	4.5	240.0
 5197	1013.5	19.7	74.0	25.0	305.6	7.0	4.4	280.0
 5198	1013.2	19.1	81.0	19.4	250.0	7.0	3.4	330.0
 5199	1013.2	17.3	87.0	5.6	94.4	8.0	3.6	350.0
 5200	1013.4	17.3	86.0	8.3	138.9	8.0	2.8	350.0
 5201	1013.1	17.8	86.0	11.1	138.9	7.0	1.4	330.0
 5202	1013.2	18.4	85.0	19.4	136.1	7.0	1.1	290.0
 5203	1013.5	18.2	87.0	8.3	55.6	7.0	1.7	260.0
 5204	1014.3	17.3	86.0	0.0	8.3	5.0	4.0	280.0
 5205	1014.6	16.0	94.0	0.0	0.0	5.0	3.0	280.0
 5206	1015.0	15.4	98.0	0.0	0.0	4.0	2.9	260.0
 5207	1015.4	15.8	98.0	0.0	0.0	5.0	2.9	250.0
 5208	1015.8	15.4	97.0	0.0	0.0	2.0	3.3	250.0
 5209	1016.2	15.4	98.0	0.0	0.0	5.0	4.0	250.0
 5210	1016.6	15.7	93.0	0.0	0.0	7.0	4.2	260.0
 5211	1017.1	15.1	91.0	0.0	0.0	2.0	4.6	280.0
 5212	1018.0	14.2	94.0	0.0	0.0	1.0	4.6	270.0
 5213	1018.7	13.7	96.0	2.8	8.3	6.0	4.9	270.0
 5214	1019.2	13.5	94.0	69.4	41.7	1.0	4.7	270.0
 5215	1019.8	14.3	86.0	205.6	58.3	1.0	5.2	260.0
 5216	1020.5	15.9	76.0	336.1	75.0	3.0	6.0	260.0
 5217	1020.9	17.1	66.0	452.8	91.7	3.0	6.3	270.0
 5218	1021.4	18.4	59.0	436.1	175.0	3.0	4.9	270.0
 5219	1021.7	18.3	58.0	361.1	208.3	4.0	5.6	270.0
 5220	1021.8	18.5	57.0	488.9	166.7	4.0	5.2	280.0
 5221	1021.6	20.2	53.0	566.7	191.7	4.0	5.1	270.0
 5222	1021.6	20.6	48.0	600.0	163.9	4.0	5.1	280.0
 5223	1021.9	21.2	46.0	594.4	108.3	4.0	4.3	280.0
 5224	1021.9	21.2	47.0	372.2	150.0	5.0	4.5	280.0
 5225	1022.0	21.1	47.0	288.9	88.9	5.0	4.7	280.0
 5226	1021.9	20.6	45.0	205.6	55.6	3.0	4.5	280.0
 5227	1022.3	18.8	54.0	69.4	36.1	2.0	3.0	270.0
 5228	1022.7	16.7	66.0	2.8	5.6	2.0	2.7	250.0
 5229	1022.9	15.7	76.0	0.0	0.0	0.0	3.2	240.0
 5230	1023.2	15.0	76.0	0.0	0.0	0.0	3.7	240.0
 5231	1023.3	14.5	79.0	0.0	0.0	0.0	3.7	250.0
 5232	1023.4	14.2	83.0	0.0	0.0	0.0	3.5	260.0
 5233	1023.5	13.6	79.0	0.0	0.0	0.0	2.8	240.0
 5234	1023.3	13.2	78.0	0.0	0.0	0.0	2.3	260.0
 5235	1023.3	12.6	81.0	0.0	0.0	0.0	1.5	260.0
 5236	1023.3	13.0	82.0	0.0	0.0	0.0	2.0	250.0
 5237	1023.4	12.2	85.0	2.8	8.3	0.0	2.4	220.0
 5238	1023.4	13.0	83.0	61.1	38.9	0.0	2.3	190.0
 5239	1023.2	14.0	79.0	191.7	61.1	0.0	2.4	170.0
 5240	1023.0	17.5	66.0	338.9	72.2	0.0	2.3	180.0
 5241	1022.8	20.3	53.0	483.3	75.0	0.0	2.7	180.0
 5242	1022.5	21.6	47.0	600.0	83.3	1.0	2.8	180.0
 5243	1021.9	22.0	42.0	508.3	161.1	4.0	3.3	190.0
 5244	1021.9	21.9	42.0	438.9	247.2	6.0	1.8	170.0
 5245	1021.3	23.5	40.0	505.6	255.6	6.0	2.1	150.0
 5246	1020.9	23.0	41.0	541.7	166.7	6.0	2.7	150.0
 5247	1020.4	24.5	36.0	450.0	158.3	4.0	2.5	120.0
 5248	1019.9	24.0	34.0	411.1	94.4	3.0	2.4	160.0
 5249	1019.5	24.2	36.0	319.4	77.8	3.0	2.4	130.0
 5250	1019.4	22.9	41.0	186.1	55.6	1.0	2.5	130.0
 5251	1019.2	20.5	54.0	52.8	33.3	2.0	2.5	120.0
 5252	1019.2	18.4	59.0	2.8	2.8	2.0	3.2	100.0
 5253	1019.3	17.3	64.0	0.0	0.0	2.0	3.7	100.0
 5254	1019.2	16.9	65.0	0.0	0.0	2.0	4.2	100.0
 5255	1018.8	16.1	72.0	0.0	0.0	3.0	4.5	100.0
 5256	1018.6	15.7	73.0	0.0	0.0	6.0	4.5	100.0
 5257	1018.2	15.3	74.0	0.0	0.0	6.0	4.7	110.0
 5258	1017.5	14.8	77.0	0.0	0.0	6.0	5.1	110.0
 5259	1017.2	14.2	79.0	0.0	0.0	6.0	5.2	110.0
 5260	1016.9	13.8	80.0	0.0	0.0	6.0	5.3	110.0
 5261	1016.6	13.3	82.0	0.0	8.3	5.0	5.1	110.0
 5262	1016.6	13.6	82.0	50.0	55.6	4.0	4.9	110.0
 5263	1016.3	15.5	77.0	122.2	111.1	7.0	5.0	110.0
 5264	1016.0	18.0	65.0	225.0	155.6	7.0	4.2	110.0
 5265	1015.3	20.6	59.0	372.2	158.3	7.0	3.9	100.0
 5266	1014.3	21.9	54.0	422.2	225.0	7.0	4.1	100.0
 5267	1013.4	23.6	49.0	480.6	236.1	7.0	5.4	90.0
 5268	1012.5	23.8	51.0	336.1	316.7	7.0	5.5	110.0
 5269	1012.3	24.4	58.0	222.2	361.1	6.0	4.9	110.0
 5270	1011.7	26.2	49.0	627.8	138.9	5.0	4.9	130.0
 5271	1011.1	25.8	47.0	488.9	136.1	4.0	5.3	120.0
 5272	1010.6	26.5	48.0	236.1	177.8	6.0	4.7	120.0
 5273	1010.7	25.2	56.0	83.3	188.9	6.0	4.3	120.0
 5274	1010.3	25.1	50.0	130.6	100.0	4.0	4.5	140.0
 5275	1010.3	23.3	59.0	19.4	33.3	5.0	4.3	130.0
 5276	1010.5	21.5	67.0	0.0	2.8	3.0	3.5	130.0
 5277	1010.5	21.2	70.0	0.0	0.0	7.0	4.1	120.0
 5278	1010.6	21.1	71.0	0.0	0.0	7.0	4.3	120.0
 5279	1010.6	20.9	72.0	0.0	0.0	7.0	4.3	120.0
 5280	1010.7	20.3	72.0	0.0	0.0	7.0	4.2	180.0
 5281	1012.1	20.2	73.0	0.0	0.0	8.0	4.3	240.0
 5282	1012.2	19.9	74.0	0.0	0.0	8.0	3.6	230.0
 5283	1012.7	18.2	91.0	0.0	0.0	8.0	4.5	210.0
 5284	1012.8	18.0	90.0	0.0	0.0	8.0	4.7	200.0
 5285	1013.2	17.1	93.0	0.0	5.6	6.0	4.3	200.0
 5286	1014.0	17.0	92.0	30.6	38.9	4.0	4.5	220.0
 5287	1014.5	18.5	81.0	150.0	75.0	3.0	4.1	250.0
 5288	1015.1	20.0	71.0	130.6	191.7	6.0	3.1	290.0
 5289	1015.5	20.4	65.0	100.0	263.9	6.0	2.8	270.0
 5290	1016.1	21.3	60.0	391.7	166.7	3.0	1.7	240.0
 5291	1016.1	21.7	61.0	436.1	155.6	4.0	1.9	250.0
 5292	1016.0	24.3	53.0	505.6	186.1	3.0	3.3	230.0
 5293	1015.8	25.1	46.0	491.7	202.8	3.0	2.8	230.0
 5294	1015.6	25.9	44.0	575.0	100.0	3.0	3.6	220.0
 5295	1015.4	26.5	37.0	552.8	122.2	4.0	3.7	220.0
 5296	1015.9	25.9	46.0	447.2	100.0	4.0	4.4	240.0
 5297	1016.2	25.5	42.0	325.0	66.7	3.0	4.2	240.0
 5298	1016.2	24.9	37.0	180.6	55.6	3.0	4.0	250.0
 5299	1016.8	22.4	51.0	55.6	36.1	3.0	2.7	280.0
 5300	1017.4	21.1	61.0	2.8	2.8	2.0	2.9	320.0
 5301	1017.8	20.3	62.0	0.0	0.0	4.0	3.6	360.0
 5302	1018.0	19.3	65.0	0.0	0.0	3.0	3.0	10.0
 5303	1018.0	18.7	69.0	0.0	0.0	5.0	3.1	20.0
 5304	1017.8	19.1	67.0	0.0	0.0	7.0	3.6	20.0
 5305	1016.8	19.1	65.0	0.0	0.0	8.0	4.1	10.0
