Chemnitz DWD normal
 50,8          12,867        418           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 136	954	6.4	73	0	11	8	6.0	260
 137	956	6.2	75	0	0	8	6.0	230
 138	956	5.6	77	0	0	8	6.0	230
 139	957	5.7	78	0	0	8	5.0	230
 140	957	5.2	78	0	0	8	6.0	230
 141	957	5.1	78	0	0	8	5.0	230
 142	958	4.9	80	0	0	8	6.0	220
 143	959	5.0	80	0	0	8	7.0	230
 144	959	4.8	83	0	0	8	7.0	230
 145	959	4.4	89	0	0	8	6.0	230
 146	960	3.9	90	0	0	8	7.0	220
 147	960	3.7	91	0	0	8	6.0	230
 148	960	3.5	91	0	0	8	8.0	230
 149	961	3.5	90	0	0	8	7.0	230
 150	961	3.3	87	0	0	8	7.0	240
 151	961	3.6	87	0	0	8	7.0	240
 152	962	3.4	89	0	0	8	7.0	240
 153	962	3.6	90	0	19	8	6.0	230
 154	963	3.8	90	3	67	8	5.0	230
 155	963	4.4	89	8	100	8	6.0	240
 156	963	4.8	87	8	125	8	6.0	240
 157	962	5.1	84	3	108	8	5.0	230
 158	963	5.2	82	3	75	8	5.0	230
 159	963	5.3	80	0	25	8	4.0	250
 160	963	4.9	83	0	8	8	3.0	240
 161	963	4.8	81	0	0	8	6.0	240
 162	963	4.6	84	0	0	8	3.0	210
 163	963	4.2	83	0	0	8	3.0	200
 164	963	4.2	84	0	0	8	3.0	220
 165	963	4.2	84	0	0	8	4.0	210
 166	963	3.5	87	0	0	8	4.0	230
 167	963	3.4	87	0	0	8	3.0	230
 168	963	3.2	89	0	0	8	4.0	230
 169	963	3.1	89	0	0	8	4.0	230
 170	963	2.6	90	0	0	8	4.0	250
 171	963	2.5	92	0	0	8	4.0	220
 172	963	2.6	92	0	0	8	3.0	240
 173	963	2.8	91	0	0	8	3.0	230
 174	963	2.8	91	0	0	8	3.0	230
 175	963	2.6	91	0	0	8	2.0	210
 176	963	2.4	91	0	0	8	3.0	240
 177	963	2.1	91	0	36	8	3.0	240
 178	963	2.6	92	6	78	8	3.0	240
 179	963	3.0	90	89	89	4	3.0	230
 180	963	3.9	82	19	100	8	3.0	270
 181	963	3.9	85	3	103	8	2.0	270
 182	962	4.0	81	0	36	8	3.0	330
 183	962	3.8	84	0	47	8	3.0	330
 184	962	3.4	85	3	8	8	3.0	330
 185	962	3.1	86	0	0	8	2.0	330
 186	962	2.6	90	0	0	8	1.0	230
 187	963	2.3	92	0	0	8	1.0	240
 188	963	2.1	92	0	0	8	2.0	250
 189	963	1.3	92	0	0	8	3.0	260
 190	963	1.2	93	0	0	8	3.0	270
 191	963	0.2	94	0	0	8	4.0	270
 192	963	-0.4	93	0	0	8	5.0	250
 193	963	-0.6	94	0	0	8	4.0	240
 194	963	-0.7	94	0	0	8	5.0	240
 195	963	-0.9	92	0	0	8	5.0	240
 196	963	-1.0	93	0	0	8	6.0	250
 197	963	-0.3	89	0	0	8	6.0	240
 198	963	-0.1	90	0	0	8	7.0	250
 199	963	0.1	90	0	0	7	6.0	250
 200	963	0.2	90	0	0	7	5.0	250
 201	964	0.3	90	3	11	7	5.0	230
 202	964	0.6	92	14	64	7	6.0	240
 203	965	1.5	88	8	69	8	6.0	260
 204	965	1.8	94	17	128	8	7.0	250
 205	964	1.9	90	3	94	8	6.0	250
 206	965	1.8	90	3	86	8	7.0	250
 207	964	2.1	86	3	56	8	7.0	250
 208	965	1.9	84	8	19	8	8.0	250
 209	965	1.1	86	0	0	8	8.0	240
 210	965	0.8	88	0	0	8	7.0	240
 211	965	0.5	85	0	0	8	6.0	230
 212	966	0.6	88	0	0	8	5.0	250
 213	965	0.8	86	0	0	7	6.0	240
 214	965	0.9	86	0	0	7	5.0	230
 215	965	0.0	87	0	0	7	6.0	220
 216	965	0.1	84	0	0	7	4.0	220
 217	965	-0.2	83	0	0	7	5.0	220
 218	965	-0.3	81	0	0	7	2.0	250
 219	965	-1.0	84	0	0	7	3.0	240
 220	965	-1.2	86	0	0	7	4.0	230
 221	965	-1.6	87	0	0	7	4.0	220
 222	965	-1.6	86	0	0	7	4.0	220
 223	965	-1.4	86	0	0	7	1.0	230
 224	965	-1.4	84	0	0	7	2.0	190
 225	965	-1.4	84	6	39	6	3.0	190
 226	965	-0.6	83	33	81	6	2.0	110
 227	966	1.2	75	53	111	6	1.0	150
 228	966	1.6	73	19	133	8	1.0	130
 229	965	2.0	70	6	128	8	1.0	130
